ticker,year,quarter,date,time,Anger,Disgust,Fear,Joy,Sadness,Analytical,Confident,Tentative,Openness,Conscientiousness,Extraversion,Agreeableness,Emotional Range
QCOM,2011,4,11/2/2011,4:45 PM,0.151623,0.438979,0.142436,0.55925,0.259217,0.737692,0,0.021862,0.406645,0.851577,0.834343,0.916119,0.615791
QCOM,2012,1,2/1/2012,4:45 PM,0.169797,0.460485,0.148738,0.559095,0.259801,0.613141,0.096356,0,0.498539,0.780409,0.803513,0.83177,0.613316
QCOM,2012,2,4/18/2012,4:45 PM,0.151056,0.133657,0.160829,0.555375,0.250003,0.592867,0,0.052485,0.443286,0.786038,0.795727,0.924228,0.516591
QCOM,2012,3,7/18/2012,4:45 PM,0.15946,0.137362,0.141885,0.551875,0.24859,0.710319,0,0.153418,0.430211,0.822953,0.807937,0.887474,0.591479
QCOM,2012,4,11/7/2012,4:45 PM,0.157124,0.148029,0.151258,0.53381,0.283254,0.74785,0,0.04528,0.460446,0.797139,0.841119,0.929127,0.537197
QCOM,2013,1,1/30/2013,4:45 PM,0.171033,0.115495,0.112484,0.594239,0.509184,0,0,0.559263,0.453189,0.743782,0.813059,0.694521,0.615096
QCOM,2013,2,4/24/2013,4:45 PM,0.165124,0.107879,0.111043,0.562511,0.252459,0,0,0.554519,0.41345,0.720689,0.797457,0.75597,0.615285
QCOM,2013,3,7/24/2013,4:45 PM,0.151524,0.107441,0.123784,0.565452,0.533682,0.664508,0,0.141929,0.393324,0.867593,0.907355,0.916737,0.651807
QCOM,2013,4,11/6/2013,4:45 PM,0.161293,0.139972,0.130552,0.558459,0.284313,0,0,0.72703,0.354248,0.856812,0.887034,0.929205,0.62451
QCOM,2014,1,1/29/2014,4:45 PM,0.171409,0.115884,0.118639,0.581938,0.229474,0.677112,0,0.10779,0.47013,0.899325,0.945862,0.9448,0.66153
QCOM,2014,2,4/23/2014,4:45 PM,0.16408,0.415391,0.115433,0.579501,0.251897,0.781634,0,0.215333,0.486498,0.78631,0.876896,0.779543,0.655307
QCOM,2014,3,7/23/2014,5:45 PM,0.175076,0.440155,0.13111,0.564313,0.26666,0.679196,0.435558,0,0.419858,0.72772,0.816153,0.778349,0.625823
QCOM,2014,4,11/5/2014,4:45 PM,0.151703,0.457253,0.09378,0.595491,0.578582,0,0,0.755802,0.330686,0.649312,0.753484,0.751078,0.571868
QCOM,2015,1,1/28/2015,5:00 PM,0.148821,0.480514,0.120432,0.578047,0.250081,0,0,0.727938,0.462083,0.777299,0.766545,0.626869,0.615187
QCOM,2015,2,4/22/2015,4:45 PM,0.157002,0.125036,0.131562,0.573395,0.514582,0.770659,0,0.287295,0.553877,0.850665,0.773385,0.70995,0.666486
QCOM,2015,3,7/22/2015,4:45 PM,0.17966,0.128367,0.147726,0.546154,0.272902,0.663086,0,0.04528,0.464898,0.83663,0.934128,0.921655,0.673241
QCOM,2015,4,11/4/2015,4:45 PM,0.16629,0.151032,0.143769,0.54324,0.260791,0.705923,0,0.079486,0.408732,0.809351,0.920149,0.897262,0.646739
QCOM,2016,1,1/27/2016,4:45 PM,0.167596,0.125952,0.118442,0.605884,0.568367,0.651875,0,0.33783,0.353232,0.572855,0.756118,0.672402,0.565607
QCOM,2016,2,4/20/2016,4:45 PM,0.159365,0.131078,0.143774,0.561007,0.259176,0.695895,0,0.176117,0.449576,0.832127,0.876438,0.908783,0.604067
QCOM,2016,3,7/20/2016,4:45 PM,0.15741,0.105929,0.133015,0.579222,0.238467,0.711016,0,7.40E-05,0.45673,0.687963,0.813285,0.588995,0.617771
QCOM,2016,4,11/2/2016,4:45 PM,0.170503,0.133376,0.148792,0.224819,0.29332,0.753533,0,0.291365,0.289456,0.772439,0.759396,0.799545,0.605711
RIMM,2007,1,6/29/2006,5:00 PM,0.508871,0.119553,0.12408,0.553579,0.270471,0.928533,0,0.440344,0.527437,0.744568,0.813916,0.726833,0.632061
RIMM,2007,2,9/28/2006,5:30 PM,0.206883,0.116297,0.111798,0.554006,0.257119,0,0,0.887226,0.630374,0.741933,0.787205,0.684508,0.599579
RIMM,2007,3,12/21/2006,5:00 PM,0.540338,0.105553,0.1021,0.554569,0.268015,0.933657,0,0.371115,0.614573,0.728715,0.735739,0.619049,0.585012
RIMM,2007,4,4/11/2007,5:00 PM,0.176159,0.13237,0.110756,0.548245,0.247219,0.884903,0,0.54059,0.618626,0.799005,0.77973,0.520941,0.698693
RIMM,2008,1,6/28/2007,5:00 PM,0.191519,0.121734,0.11833,0.535332,0.276822,0.933217,0,0.545315,0.634814,0.796934,0.855144,0.731301,0.635539
RIMM,2013,3,12/20/2012,5:00 PM,0.221564,0.110907,0.145183,0.525445,0.245214,0.914625,0,0.256806,0.510886,0.593127,0.765186,0.610506,0.485444
SIRI,2007,1,5/1/2007,8:00 AM,0.149393,0.124386,0.116781,0.585932,0.460945,0.725951,0,0.559149,0.461072,0.833405,0.87185,0.845138,0.603274
SIRI,2007,2,7/31/2007,8:00 AM,0.151795,0.143759,0.113496,0.600778,0.20479,0.739337,0,0.53042,0.387321,0.886989,0.856586,0.801233,0.688454
SIRI,2007,3,10/30/2007,8:00 AM,0.154798,0.13514,0.113233,0.603836,0.249252,0,0,0.83908,0.376794,0.75199,0.764238,0.758065,0.458894
SIRI,2007,4,2/26/2008,8:00 AM,0.131847,0.133983,0.127622,0.57969,0.543351,0.746887,0,0.547005,0.450125,0.867618,0.801235,0.787588,0.715096
SIRI,2008,1,5/12/2008,4:30 PM,0.132636,0.116089,0.115264,0.600078,0.226787,0.783897,0,0.21635,0.460214,0.752296,0.794219,0.662693,0.654562
SIRI,2008,2,8/7/2008,8:00 AM,0.139373,0.127396,0.122884,0.575192,0.23535,0.768944,0,0.460526,0.536084,0.740288,0.901744,0.768915,0.594809
SIRI,2008,3,11/11/2008,4:30 PM,0.143679,0.114314,0.170323,0.555254,0.288559,0.837201,0,0.628565,0.500137,0.756013,0.652856,0.577529,0.50861
SIRI,2008,4,3/12/2009,8:00 AM,0.155134,0.130169,0.118718,0.571281,0.205422,0,0,0.838755,0.477096,0.631896,0.775539,0.445257,0.5367
SIRI,2009,1,5/7/2009,8:00 AM,0.158526,0.146729,0.160809,0.580567,0.458311,0.820261,0,0.685465,0.377049,0.747343,0.865211,0.799353,0.692555
SIRI,2009,2,5/7/2009,8:00 AM,0.132262,0.131586,0.114948,0.594077,0.23111,0.851543,0,0.363103,0.455056,0.85548,0.774799,0.773632,0.650294
SIRI,2009,4,2/25/2010,8:00 AM,0.148945,0.144269,0.130574,0.576614,0.227388,0.846317,0,0.599534,0.517857,0.82053,0.865017,0.782802,0.611917
SIRI,2010,1,5/4/2010,8:00 AM,0.143837,0.142951,0.131801,0.537938,0.559755,0.796049,0,0.347851,0.593205,0.873061,0.903969,0.799405,0.730761
SIRI,2010,2,8/4/2010,8:00 AM,0.146374,0.109018,0.110884,0.578371,0.50283,0.766997,0,0.204843,0.55831,0.645495,0.8379,0.582201,0.580951
SIRI,2010,4,2/15/2011,8:00 AM,0.152133,0.155869,0.103441,0.588296,0.473892,0.825566,0,0.414364,0.522842,0.812119,0.876361,0.71238,0.771288
SIRI,2011,1,5/3/2011,8:00 AM,0.194884,0.14611,0.118413,0.567298,0.230571,0,0,0.843771,0.536682,0.676348,0.870361,0.627583,0.73368
SIRI,2011,2,8/2/2011,8:00 AM,0.159767,0.438285,0.108857,0.560317,0.528813,0.704022,0,0.000231,0.639792,0.838621,0.949246,0.784832,0.738616
SIRI,2011,3,11/1/2011,8:00 AM,0.148079,0.131304,0.116726,0.601099,0.483792,0,0,0.878582,0.469547,0.812933,0.837088,0.781112,0.672202
SIRI,2011,4,2/9/2012,8:00 AM,0.147712,0.175778,0.132648,0.574041,0.489294,0.773527,0,0.201257,0.570351,0.816963,0.84828,0.746668,0.682821
SIRI,2012,1,5/1/2012,8:00 AM,0.133207,0.14433,0.122791,0.593552,0.226931,0.806406,0,0.285684,0.55051,0.801374,0.787692,0.716518,0.664448
SIRI,2012,2,8/7/2012,8:00 AM,0.132372,0.116865,0.103417,0.593868,0.518847,0.769287,0,0.309414,0.631163,0.891345,0.960497,0.854798,0.689217
SIRI,2012,3,11/1/2012,8:00 AM,0.155751,0.152849,0.131701,0.570984,0.481485,0.794085,0,0.160047,0.586098,0.769233,0.858997,0.639531,0.732667
SIRI,2012,4,2/5/2013,8:00 AM,0.134857,0.13078,0.11321,0.59291,0.509863,0.744157,0,0.474049,0.471118,0.783083,0.875817,0.747733,0.747313
SIRI,2013,1,4/30/2013,8:00 AM,0.124186,0.125914,0.118034,0.602305,0.502567,0.685443,0,0.396753,0.454145,0.865724,0.784688,0.701995,0.77439
SIRI,2013,2,7/25/2013,8:00 AM,0.155173,0.141399,0.135716,0.567816,0.233795,0.775536,0,0.209528,0.560708,0.800895,0.940876,0.844009,0.701426
SIRI,2013,3,10/24/2013,8:00 AM,0.173512,0.14656,0.11133,0.551771,0.51466,0.748734,0,0.416532,0.64035,0.739965,0.883252,0.782294,0.710306
SIRI,2013,4,2/4/2014,8:00 AM,0.132391,0.125262,0.104418,0.593633,0.536348,0,0,0.84706,0.530895,0.812482,0.92173,0.870083,0.79458
SIRI,2014,1,4/24/2014,8:00 AM,0.133626,0.121648,0.100967,0.618723,0.50459,0.748017,0,0.092584,0.497205,0.823818,0.824395,0.757511,0.764713
SIRI,2014,2,7/29/2014,8:00 AM,0.146643,0.149793,0.112442,0.583528,0.501763,0.780788,0,0.341499,0.537232,0.853143,0.810097,0.765829,0.75248
SIRI,2014,3,10/28/2014,8:00 AM,0.157925,0.16126,0.140428,0.578525,0.498804,0,0,0.865051,0.485196,0.825818,0.799055,0.803649,0.710144
SIRI,2014,4,2/5/2015,8:00 AM,0.147955,0.135832,0.103781,0.559011,0.528766,0.750911,0,0.370855,0.619467,0.862589,0.912232,0.859659,0.760915
SIRI,2015,1,4/28/2015,8:00 AM,0.151105,0.154806,0.133069,0.583368,0.220471,0.794694,0,0.140759,0.55492,0.802091,0.94689,0.888112,0.624101
SIRI,2015,2,7/28/2015,8:00 AM,0.161916,0.165612,0.133698,0.551468,0.266005,0.740105,0,0.262367,0.522434,0.767622,0.935276,0.8441,0.660751
SIRI,2015,3,10/22/2015,8:00 AM,0.156788,0.164105,0.133939,0.559421,0.238423,0.739936,0,0.43491,0.477603,0.813595,0.954819,0.912446,0.712374
SIRI,2015,4,2/2/2016,8:00 AM,0.148565,0.163093,0.131329,0.565414,0.530504,0.756941,0,0.406492,0.476007,0.886293,0.957237,0.925486,0.756751
SIRI,2016,1,4/28/2016,8:00 AM,0.151855,0.147605,0.12545,0.57312,0.245399,0.813263,0,0.375521,0.551035,0.783538,0.961637,0.886979,0.663483
SIRI,2016,2,7/26/2016,8:00 AM,0.164477,0.162516,0.13547,0.551963,0.250688,0.822086,0,0.091386,0.457816,0.760144,0.944917,0.868003,0.693341
SIRI,2016,3,10/27/2016,8:00 AM,0.154968,0.125221,0.142268,0.574654,0.49321,0.720783,0,0.4512,0.481223,0.820468,0.825715,0.784063,0.589114
SIRI,2016,4,2/2/2017,8:00 AM,0.141491,0.137541,0.128239,0.604646,0.244748,0.737863,0,0.210341,0.64141,0.750795,0.918908,0.837153,0.690865
SNDK,2007,1,4/26/2007,5:00 PM,0.176572,0.121704,0.115188,0.596609,0.498627,0.818141,0,0.122984,0.570389,0.810867,0.893774,0.865385,0.532593
SNDK,2007,2,7/19/2007,5:00 PM,0.173145,0.098977,0.100399,0.605383,0.484763,0.76536,0,0.050701,0.560821,0.801492,0.828152,0.723937,0.523831
SNDK,2007,3,10/18/2007,5:30 PM,0.158722,0.1059,0.113519,0.63218,0.511502,0.756273,0,0.173922,0.426674,0.743938,0.750538,0.696139,0.43592
SNDK,2007,4,1/28/2008,5:00 PM,0.162003,0.10248,0.114761,0.630385,0.276002,0.697857,0,0.166669,0.441437,0.796226,0.792899,0.724593,0.578539
SNDK,2008,1,4/17/2008,5:00 PM,0.165864,0.114324,0.114407,0.618778,0.550971,0.74068,0,0.183921,0.522265,0.829659,0.815831,0.738443,0.602254
SNDK,2008,2,7/21/2008,5:00 PM,0.153181,0.102608,0.112151,0.661531,0.563271,0.809138,0,0.062915,0.465683,0.801484,0.76257,0.72953,0.465297
SNDK,2008,3,10/20/2008,5:00 PM,0.15165,0.090046,0.1147,0.629485,0.523967,0.8161,0,0.00523,0.542607,0.827545,0.820484,0.795059,0.485349
SNDK,2008,4,2/2/2009,5:00 PM,0.174495,0.099395,0.117267,0.602551,0.587858,0.797181,0,0.029022,0.511794,0.749965,0.81549,0.681896,0.640047
SNDK,2009,1,4/21/2009,2:30 PM,0.160075,0.105169,0.103985,0.58322,0.521601,0.801073,0.391043,0,0.553407,0.820118,0.729584,0.661149,0.661399
SNDK,2009,2,7/22/2009,5:00 PM,0.188948,0.10269,0.143803,0.554599,0.506122,0.736443,0,0.407294,0.370484,0.829707,0.698344,0.606854,0.632777
SNDK,2009,3,10/20/2009,5:00 PM,0.155057,0.105206,0.113749,0.616414,0.269076,0.743204,0,0.026526,0.450314,0.729085,0.850598,0.709451,0.566326
SNDK,2009,4,1/28/2009,5:00 PM,0.155964,0.089348,0.112378,0.59245,0.563679,0.809408,0.070495,0,0.483368,0.773001,0.677767,0.631685,0.624281
SNDK,2010,1,4/21/2010,5:00 PM,0.176393,0.088838,0.106375,0.270297,0.536853,0.805612,0,0.239576,0.304086,0.71902,0.75771,0.499084,0.672299
SNDK,2010,2,7/22/2010,5:00 PM,0.145768,0.095168,0.104337,0.620573,0.510191,0.72814,0.002088,0,0.452415,0.823647,0.686008,0.745375,0.456205
SNDK,2010,3,10/21/2010,5:00 PM,0.169844,0.11502,0.096745,0.544745,0.561901,0.728639,0,0.405505,0.497045,0.723479,0.800466,0.607299,0.62675
SNDK,2010,4,1/27/2011,5:00 PM,0.173563,0.087185,0.096847,0.588473,0.510997,0.843652,0.010688,0,0.519861,0.810117,0.885345,0.701454,0.711213
SNDK,2011,1,4/21/2011,5:00 PM,0.186877,0.091017,0.150433,0.219524,0.563079,0.815748,0,0.410538,0.584006,0.836818,0.791769,0.805653,0.588055
SNDK,2011,2,7/21/2011,5:00 PM,0.153526,0.079405,0.090475,0.603665,0.511124,0.791042,0,0.027398,0.487137,0.744185,0.836681,0.693347,0.643672
SNDK,2011,3,10/20/2011,5:00 PM,0.156104,0.077954,0.110038,0.588085,0.506012,0.77047,0,0.047826,0.470322,0.684491,0.809369,0.800032,0.54215
SNDK,2011,4,1/25/2012,5:00 PM,0.149887,0.082591,0.132107,0.604461,0.243474,0.750302,0,0.187875,0.531576,0.689549,0.751018,0.682215,0.47074
SNDK,2012,1,4/19/2012,5:00 PM,0.175733,0.095572,0.130639,0.622379,0.500923,0.801564,0,0.505209,0.594518,0.816964,0.759081,0.778192,0.562134
SNDK,2012,2,7/19/2012,5:00 PM,0.181876,0.080304,0.132318,0.607266,0.526684,0.813828,0,0.152559,0.519281,0.763776,0.716817,0.73139,0.597491
SNDK,2012,3,10/18/2012,5:00 PM,0.154103,0.102867,0.122048,0.566473,0.499394,0.822888,0,0.208701,0.474387,0.585504,0.526147,0.258763,0.561788
SNDK,2012,4,1/23/2013,5:00 PM,0.158655,0.103818,0.126774,0.62167,0.500904,0.746456,0,0.281633,0.581466,0.808171,0.78832,0.817487,0.51396
SNDK,2013,1,4/17/2013,5:00 PM,0.154675,0.092141,0.129388,0.612526,0.236971,0.710689,0,0.324458,0.523611,0.858156,0.758996,0.86544,0.584227
SNDK,2013,2,7/17/2013,5:00 PM,0.163329,0.091825,0.132005,0.623877,0.240223,0.773027,0,0.188189,0.541268,0.79974,0.796608,0.860252,0.535216
SNDK,2013,3,10/16/2013,5:00 PM,0.156499,0.083572,0.122776,0.584748,0.524033,0.786426,0,0.228256,0.588059,0.833462,0.799183,0.876945,0.576541
SNDK,2013,4,1/22/2014,5:00 AM,0.152606,0.06913,0.110124,0.621417,0.220457,0.778261,0,0.120907,0.479179,0.749535,0.832496,0.527001,0.646067
SNDK,2014,1,4/16/2014,5:00 PM,0.155902,0.096292,0.106134,0.594118,0.514958,0.725841,0,0.181484,0.414769,0.807783,0.826797,0.728289,0.69895
SNDK,2014,2,7/16/2014,5:00 PM,0.158274,0.092764,0.106521,0.627695,0.521629,0.769983,0,0.495044,0.614835,0.783724,0.759551,0.497579,0.620792
SNDK,2014,3,10/16/2014,5:00 PM,0.157772,0.103379,0.106985,0.609286,0.538437,0.841711,0,0.492386,0.628739,0.827267,0.774145,0.609073,0.714236
SNDK,2014,4,1/21/2015,3:30 PM,0.174167,0.087298,0.118811,0.575709,0.545467,0,0,0.764844,0.40536,0.856401,0.694414,0.656779,0.662304
SNDK,2015,1,4/15/2015,5:00 PM,0.186172,0.093115,0.105546,0.593315,0.549197,0.845807,0,0.076124,0.521867,0.873869,0.655847,0.761068,0.551771
SNDK,2015,2,7/22/2015,5:00 PM,0.151279,0.103074,0.09968,0.63093,0.515204,0.816125,0,0.178475,0.461525,0.762965,0.681364,0.606916,0.514271
WIN,2007,2,8/8/2007,8:30 AM,0.19776,0.4381,0.112838,0.542616,0.262331,0.875946,0.105282,0,0.707415,0.84652,0.858189,0.845787,0.645642
WIN,2007,3,11/8/2007,9:30 AM,0.182886,0.158506,0.117001,0.594539,0.276495,0.764089,0,0.49064,0.594229,0.839391,0.727197,0.721594,0.595193
WIN,2007,4,2/8/2008,10:30 AM,0.181257,0.154044,0.093939,0.5526,0.243229,0,0,0.770969,0.632747,0.822268,0.854798,0.812844,0.592248
WIN,2008,1,5/9/2008,11:30 AM,0.184678,0.171989,0.0963,0.547273,0.508038,0.792783,0.078719,0,0.637049,0.855151,0.895227,0.774299,0.727006
WIN,2008,2,8/8/2008,12:30 PM,0.205841,0.199094,0.112836,0.536719,0.236501,0.737606,0.443231,0,0.488214,0.911276,0.827005,0.762707,0.796303
WIN,2008,3,11/7/2008,9:00 AM,0.177243,0.155453,0.108578,0.523364,0.260796,0.778433,0.412355,0,0.433156,0.881071,0.77569,0.808244,0.756246
WIN,2008,4,2/4/2009,8:30 AM,0.152172,0.146358,0.119682,0.574751,0.201524,0.718426,0.186817,0,0.443523,0.907132,0.809383,0.860176,0.770862
WIN,2009,1,5/8/2009,8:30 AM,0.191715,0.126539,0.131467,0.582534,0.245616,0.79053,0,0.180661,0.567299,0.905869,0.846393,0.911917,0.713075
WIN,2009,2,8/6/2009,8:30 AM,0.18105,0.133105,0.128495,0.573373,0.241278,0.735912,0,0.132927,0.398132,0.876221,0.916265,0.879919,0.776735
WIN,2009,3,11/9/2009,8:30 AM,0.197423,0.174564,0.132391,0.501417,0.214814,0.819576,0.53883,0,0.488223,0.767179,0.881161,0.873343,0.715491
WIN,2009,4,2/18/2010,8:30 AM,0.19269,0.15908,0.108532,0.551207,0.230829,0.765814,0.545093,0,0.373685,0.896688,0.697216,0.829127,0.740918
WIN,2010,1,5/5/2010,5:30 PM,0.180788,0.137129,0.117179,0.58463,0.270862,0.810098,0.29739,0,0.587451,0.854095,0.877388,0.819226,0.745793
WIN,2010,2,8/5/2010,8:30 AM,0.16135,0.13923,0.116589,0.590814,0.196947,0.804269,0.560271,0,0.557577,0.80895,0.899962,0.861146,0.70216
WIN,2010,3,11/4/2010,8:30 AM,0.175494,0.152765,0.108184,0.570164,0.208622,0.81356,0.526682,0,0.514986,0.826368,0.885266,0.843834,0.746155
WIN,2010,4,2/18/2011,8:30 AM,0.178989,0.15301,0.106712,0.58775,0.222016,0.814122,0.651572,0,0.5869,0.856155,0.821113,0.810024,0.738439
WIN,2011,1,5/4/2011,5:00 PM,0.169837,0.144831,0.111686,0.58957,0.192629,0.81592,0.561379,0,0.552129,0.76854,0.85381,0.844852,0.705155
WIN,2011,2,8/5/2011,8:30 AM,0.165381,0.152865,0.110924,0.587009,0.189449,0.812157,0.644007,0,0.585602,0.813239,0.907342,0.873766,0.687418
WIN,2011,3,11/4/2011,8:30 AM,0.152708,0.123757,0.117311,0.613423,0.181227,0.69209,0.307143,0,0.579666,0.784109,0.854692,0.873834,0.658969
WIN,2011,4,2/22/2012,8:30 AM,0.154845,0.142967,0.133133,0.567667,0.246181,0.83104,0.27307,0,0.526974,0.819743,0.773875,0.836165,0.622667
WIN,2012,1,5/10/2012,8:30 AM,0.155975,0.128292,0.12993,0.595958,0.18995,0,0,0.68523,0.527961,0.821275,0.857904,0.871278,0.653371
WIN,2012,2,8/9/2012,8:30 AM,0.151384,0.464803,0.115262,0.585953,0.207264,0.736829,0.464577,0,0.457892,0.807318,0.844406,0.85228,0.601681
WIN,2012,3,11/8/2012,8:30 AM,0.167718,0.140314,0.124412,0.588298,0.240977,0.515146,0.276394,0,0.551923,0.864473,0.841718,0.815433,0.757659
WIN,2012,4,2/1/2009,8:30 AM,0.177868,0.135706,0.129782,0.537926,0.57864,0.789873,0.334656,0,0.604448,0.850381,0.760295,0.617278,0.786525
WIN,2013,1,5/9/2013,8:30 AM,0.17053,0.134091,0.096264,0.600412,0.220778,0.684166,0,0.199316,0.482028,0.885876,0.894328,0.832764,0.784364
WIN,2013,2,8/8/2013,8:30 AM,0.183339,0.140919,0.128245,0.580913,0.232222,0.726828,0.214013,0,0.493727,0.869325,0.901211,0.831913,0.706923
WIN,2013,3,11/7/2013,8:30 AM,0.178183,0.120231,0.10094,0.584068,0.225719,0.650133,0.07757,0,0.414925,0.861852,0.867262,0.813412,0.742479
WIN,2013,4,2/7/2014,8:30 AM,0.175961,0.129542,0.129503,0.575705,0.240078,0.696869,0,0.107277,0.490686,0.914205,0.741953,0.747801,0.762183
WIN,2014,1,5/8/2014,8:30 AM,0.178315,0.107278,0.115123,0.594031,0.202618,0,0,0.731892,0.439501,0.858422,0.80655,0.820332,0.691494
WIN,2014,2,8/7/2014,8:30 AM,0.176826,0.125375,0.114877,0.57055,0.272143,0.601256,0,0.024397,0.365688,0.713941,0.750853,0.734397,0.59345
WIN,2014,3,11/6/2014,8:30 AM,0.174423,0.100375,0.117334,0.578849,0.240885,0.672936,0,0.00019,0.474509,0.88902,0.834264,0.800555,0.735025
WIN,2014,4,2/24/2015,8:30 AM,0.162754,0.093732,0.122765,0.597464,0.194779,0.707187,0,0.051858,0.44077,0.905002,0.926186,0.780157,0.74977
WIN,2015,1,5/7/2015,8:30 AM,0.16261,0.111366,0.12821,0.591217,0.212813,0,0,0.672834,0.473341,0.863383,0.909825,0.817843,0.70633
WIN,2015,2,8/6/2015,8:30 AM,0.156573,0.139295,0.152693,0.577305,0.23122,0.651658,0,0.001863,0.521159,0.921681,0.823794,0.64253,0.799842
WIN,2015,3,11/5/2015,8:30 AM,0.163612,0.120769,0.158873,0.565732,0.219547,0.592416,0,0.309414,0.32753,0.899866,0.834092,0.783045,0.776006
WIN,2015,4,2/25/2016,8:30 AM,0.149167,0.10941,0.125089,0.582487,0.228533,0,0,0.801373,0.519361,0.919078,0.844237,0.827809,0.662734
WIN,2016,1,5/5/2016,8:30 AM,0.17997,0.137081,0.136494,0.562114,0.213459,0.558231,0,0.20149,0.46277,0.86149,0.839679,0.799478,0.756877
WIN,2016,2,8/4/2016,8:30 AM,0.154707,0.118087,0.126719,0.566656,0.221798,0.532414,0,0.009611,0.417091,0.856034,0.811991,0.773008,0.741949
WIN,2016,3,11/7/2016,8:30 AM,0.157905,0.094539,0.128383,0.604379,0.228399,0,0,0.552902,0.611973,0.813845,0.89885,0.812166,0.607334
WIN,2016,4,3/1/2017,8:30 AM,0.151834,0.083713,0.115356,0.628258,0.164756,0.429722,0,0.000518,0.490477,0.962854,0.764641,0.773942,0.761662
YHOO,2007,1,4/17/2007,5:00 PM,0.178689,0.128542,0.163125,0.215985,0.515026,0.757038,0,0.458179,0.546163,0.850156,0.942138,0.879961,0.822759
YHOO,2007,2,7/17/2007,5:00 PM,0.173288,0.121144,0.152408,0.540625,0.513199,0.778208,0,0.558433,0.594116,0.796255,0.943521,0.791591,0.791302
YHOO,2007,3,10/16/2007,5:00 PM,0.137071,0.101258,0.121439,0.58163,0.500253,0.798234,0,0.330379,0.496402,0.909989,0.844645,0.832854,0.709356
YHOO,2007,4,1/29/2008,5:00 PM,0.149905,0.099364,0.116981,0.615703,0.51846,0.743615,0,0.382992,0.50953,0.884252,0.913554,0.732831,0.847558
YHOO,2008,1,4/22/2008,5:00 PM,0.163297,0.132947,0.140481,0.221027,0.532578,0.800913,0,0.468907,0.630346,0.807063,0.89853,0.69985,0.810422
YHOO,2008,2,7/22/2008,5:00 PM,0.186592,0.144633,0.156654,0.229965,0.262606,0.821202,0,0.771663,0.644616,0.864601,0.935862,0.873911,0.830885
YHOO,2008,3,10/21/2008,5:00 PM,0.16079,0.132226,0.151969,0.555465,0.494816,0.803581,0,0.757325,0.685602,0.828807,0.922218,0.802142,0.823274
YHOO,2008,4,1/27/2009,5:00 PM,0.166173,0.11378,0.141754,0.554356,0.23287,0.76131,0,0.683888,0.558442,0.748707,0.938605,0.864581,0.710348
YHOO,2009,1,4/21/2009,5:00 PM,0.136457,0.105787,0.135716,0.607642,0.255972,0.818617,0,0.358005,0.511945,0.829788,0.962761,0.856711,0.706025
YHOO,2009,2,7/21/2009,5:00 PM,0.133127,0.100661,0.132777,0.618207,0.227685,0,0,0.686656,0.427854,0.919132,0.883627,0.890473,0.788805
YHOO,2009,3,10/20/2009,5:00 PM,0.152036,0.100873,0.147672,0.564976,0.283835,0.802109,0,0.45512,0.394756,0.86582,0.881311,0.925094,0.683993
YHOO,2009,4,1/26/2010,5:00 PM,0.141485,0.104321,0.117965,0.613048,0.2406,0.829704,0,0.374122,0.569494,0.876688,0.950334,0.913734,0.740915
YHOO,2010,1,4/20/2010,5:00 PM,0.143882,0.100755,0.147669,0.596472,0.262503,0.84399,0,0.450354,0.398119,0.819218,0.92249,0.868386,0.780779
YHOO,2010,4,1/25/2011,5:00 PM,0.145878,0.084334,0.126483,0.583097,0.235027,0.747816,0,0.168896,0.444028,0.843791,0.923741,0.747026,0.76917
YHOO,2011,1,4/19/2011,5:00 PM,0.150923,0.104587,0.122934,0.595539,0.243994,0.781787,0,0.270652,0.482012,0.726467,0.952073,0.779913,0.688801
YHOO,2011,2,7/19/2011,5:00 PM,0.160911,0.10779,0.140964,0.654613,0.250799,0.80678,0,0.583048,0.560129,0.804446,0.954552,0.843495,0.649185
YHOO,2011,3,10/18/2011,5:00 PM,0.163085,0.105908,0.164436,0.581334,0.268287,0.807286,0,0.471926,0.524238,0.762354,0.865171,0.768633,0.643076
YHOO,2011,4,1/24/2012,5:00 PM,0.171594,0.10973,0.161784,0.591135,0.504255,0.832006,0,0.369896,0.512269,0.79944,0.935521,0.867881,0.639126
YHOO,2012,1,4/17/2012,5:00 PM,0.151233,0.094881,0.157629,0.574185,0.244132,0,0,0.742727,0.517654,0.848741,0.939583,0.897343,0.747751
YHOO,2012,2,7/17/2012,5:00 PM,0.164566,0.092298,0.16356,0.609523,0.260519,0.740498,0,0.306518,0.509865,0.798907,0.871705,0.905617,0.607771
YHOO,2012,3,10/22/2012,5:00 PM,0.139657,0.099116,0.14673,0.608664,0.242789,0.785824,0,0.499304,0.5506,0.820891,0.911416,0.917194,0.636884
YHOO,2012,4,1/28/2013,5:00 PM,0.136142,0.105688,0.150615,0.610404,0.238025,0.77737,0,0.416227,0.427961,0.798904,0.880757,0.883968,0.591182
YHOO,2013,1,4/16/2013,5:00 PM,0.139103,0.120621,0.118074,0.598331,0.246176,0.780915,0,0.10326,0.437069,0.894051,0.931164,0.907829,0.681286
YHOO,2013,2,7/16/2013,5:00 PM,0.14349,0.096503,0.11849,0.554332,0.518209,0.860661,0,0.362789,0.407812,0.937965,0.862166,0.870741,0.698677
YHOO,2013,3,10/15/2013,5:00 PM,0.16597,0.09902,0.113666,0.568638,0.225107,0.807479,0,0.304704,0.387109,0.811093,0.854117,0.858734,0.578661
