,timestamp,-55,-50,-45,-40,-35,-30,-25,-20,-15,-10,-5,5,10,15,20,25,30,35,40,45,50,55,ticker,120_before_vol,60_before_vol,30_before_vol,10_before_vol,5_before_vol,5_after_vol,10_after_vol,30_after_vol,60_after_vol,120_after_vol,Anger,Disgust,Fear,Joy,Sadness,Analytical,Confident,Tentative,Openness,Conscientiousness,Extraversion,Agreeableness,Emotional Range,Cat10,Cat2
186,4/25/12 8:30,13.38438909,13.386128,13.38814222,13.39106,13.39078286,13.39391333,13.391596,13.385495,13.37799333,13.36849,13.363,14.0397,14.01613,13.99742,13.999815,14.020212,14.03317667,14.04386286,14.0495425,14.04892667,14.047934,14.05475636,GLW,0.027142917,0.021359491,0.021653091,0.009990045,0.004472136,0.036441048,0.046253313,0.064139222,0.059449023,0.052085665,0.155174,0.127314,0.116907,0.57734,0.275665,0.695978,0,0.088114,0.614762,0.8941,0.799287,0.85984,0.689726,30_after,after
187,1/29/13 8:30,12.04853273,12.05299,12.05658889,12.0599125,12.06604286,12.07322,12.07928,12.0854,12.09976667,12.1164,12.1338,12.242,12.25,12.25666,12.276745,12.2902,12.30016667,12.30342857,12.3064,12.30935556,12.313018,12.31947091,GLW,0.032142668,0.039783186,0.037885767,0.029993333,0.023177575,0.009082951,0.011785113,0.047519211,0.044772826,0.05377199,0.146242,0.13162,0.114591,0.576234,0.514035,0.566122,0,0.145243,0.615401,0.822212,0.907194,0.786625,0.670308,120_after,after
188,1/26/16 8:30,16.89970182,16.901272,16.90608,16.907415,16.90833143,16.90855333,16.9102,16.91175,16.91533333,16.9345,16.936,0,0,0,0,0,0,0,0,0,0,0,GLW,0.065645604,0.025689748,0.022668126,0.009264628,0.010839742,0,0,0,0,0,0.16013,0.12034,0.112284,0.59789,0.205672,0.676047,0.035045,0,0.427186,0.916271,0.820143,0.83728,0.777771,120_before,before
189,10/25/16 8:30,23.92225273,23.921778,23.91853111,23.9149725,23.90882571,23.90179667,23.8926,23.88825,23.88833333,23.8845,23.864,0,0,0,0,0,0,0,0,0,0,0,GLW,0.025752705,0.030137413,0.02768005,0.023973365,0.015165751,0,0,0,0,0,0.160769,0.1275,0.144373,0.533927,0.260713,0.676035,0,0.003002,0.376889,0.848868,0.832226,0.797431,0.659035,60_before,before
190,1/27/15 8:30,23.92739091,23.92613,23.92836667,23.9304125,23.93104286,23.93205,23.932064,23.93608,23.93977333,23.94353,23.94806,0,0,0,0,0,0,0,0,0,0,0,GLW,0.049376477,0.014886535,0.012895916,0.007835539,0.005642517,0,0,0,0,0,0.143954,0.110732,0.100196,0.599693,0.233251,0.659983,0,3.00E-06,0.545382,0.844014,0.852772,0.609695,0.781836,120_before,before
191,7/28/15 8:30,18.47899273,18.477092,18.47588,18.47424,18.4737,18.47411667,18.47314,18.464175,18.4547,18.45156,18.44524,0,0,0,0,0,0,0,0,0,0,0,GLW,0.056822207,0.024557945,0.023358231,0.008959563,0.005028718,0,0,0,0,0,0.161189,0.151476,0.153762,0.531922,0.23408,0.63712,0.163457,0,0.481416,0.915258,0.959366,0.943817,0.669461,120_before,before
192,7/27/16 8:30,21.72767636,21.728144,21.72882667,21.729555,21.72891714,21.72783,21.728996,21.728995,21.72932667,21.72949,21.729,0,0,0,0,0,0,0,0,0,0,0,GLW,0.015458906,0.006015417,0.003867384,0.001577938,0.002236068,0,0,0,0,0,0.176255,0.161257,0.12912,0.544533,0.24915,0.69813,0.200159,0,0.462508,0.899721,0.899615,0.882059,0.754572,120_before,before
193,4/28/14 8:30,20.87352727,20.87772,20.87886444,20.8775975,20.87496857,20.86946333,20.861156,20.859195,20.85633333,20.845,20.83002,0,0,0,0,0,0,0,0,0,0,0,GLW,0.033016536,0.029593796,0.026130303,0.017133528,0.006123888,0,0,0,0,0,0.168767,0.142645,0.095197,0.602972,0.246462,0,0,0.668015,0.450214,0.826132,0.821161,0.733395,0.620475,120_before,before
194,7/25/12 8:30,12.00186,12.003066,12.00592889,12.011545,12.01905143,12.02472667,12.030676,12.033095,12.03866667,12.05,12.059,11.95202,11.96601,11.95767333,11.937495,11.910536,11.88653,11.87111143,11.8535975,11.83653111,11.819596,11.79739636,GLW,0.022476169,0.030784729,0.023254498,0.015986105,0.009617692,0.022779421,0.026734931,0.083169756,0.149791979,0.298828385,0.169998,0.127851,0.154691,0.554431,0.535187,0.689143,0,0.272216,0.565605,0.850826,0.851057,0.946285,0.616907,120_after,after
195,4/24/13 8:30,13.09542727,13.09657,13.09663333,13.09673,13.09612,13.0944,13.09444,13.09555,13.099,13.1055,13.115,13.5694,13.60845,13.61736,13.61422,13.62584,13.6416,13.65508286,13.6630225,13.66717556,13.673676,13.68028727,GLW,0.022413941,0.010826053,0.011628147,0.012791056,0.011726039,0.071489859,0.069887103,0.05892042,0.062625289,0.060652114,0.145202,0.132351,0.116774,0.585631,0.242458,0.724593,0.038708,0,0.489374,0.834171,0.87301,0.848425,0.68225,5_after,after
196,10/27/15 8:30,17.27992727,17.27782,17.27624444,17.27765,17.27731429,17.2727,17.26884,17.26181,17.25408,17.2505,17.241,0,0,0,0,0,0,0,0,0,0,0,GLW,0.022945919,0.020709504,0.021627553,0.012122064,0.007416198,0,0,0,0,0,0.160746,0.146409,0.128524,0.559196,0.234102,0.830273,0,0.147967,0.562494,0.921507,0.92121,0.855452,0.752478,120_before,before
197,10/24/12 8:30,13.39340545,13.392946,13.39382889,13.3936825,13.39257143,13.39033333,13.3872,13.3915,13.394,13.3965,13.397,12.53,12.465,12.43626667,12.4367,12.41834,12.39944667,12.38344,12.38351,12.39040444,12.395264,12.39924909,GLW,0.02533753,0.014254882,0.013767361,0.00529675,0.004472136,0.074161985,0.096752835,0.085761316,0.073489087,0.088963242,0.160589,0.14069,0.143665,0.547664,0.274098,0.779555,0.03316,0,0.683077,0.802915,0.886543,0.829083,0.608511,10_after,after
198,7/29/14 8:30,21.92982364,21.928234,21.92637111,21.9261675,21.92933429,21.93555667,21.939868,21.940085,21.93634,21.93101,21.931,0,0,0,0,0,0,0,0,0,0,0,GLW,0.035587276,0.020051147,0.016748622,0.011253686,0.016355427,0,0,0,0,0,0.155672,0.143692,0.10777,0.581316,0.244897,0.649925,0.116917,0,0.581253,0.838945,0.868587,0.523862,0.689301,120_before,before
199,4/28/15 8:30,22.49422545,22.488648,22.48347556,22.4776625,22.47132857,22.46355,22.45236,22.4422,22.42893333,22.4075,22.4,0,0,0,0,0,0,0,0,0,0,0,GLW,0.09057437,0.049159291,0.045282323,0.02288255,0.003535534,0,0,0,0,0,0.15519,0.161292,0.150508,0.553461,0.249914,0.657618,0,0.081533,0.52744,0.886552,0.932796,0.908798,0.754888,120_before,before
200,1/28/14 8:30,18.29286545,18.290312,18.28723556,18.2845825,18.28032286,18.27704333,18.274052,18.27106,18.26440667,18.25511,18.24022,0,0,0,0,0,0,0,0,0,0,0,GLW,0.048774624,0.024601844,0.019879615,0.017568561,0.006339716,0,0,0,0,0,0.147514,0.13055,0.109462,0.594186,0.508057,0.733409,0,0.194784,0.581688,0.893016,0.815501,0.756175,0.718377,120_before,before
201,1/25/12 8:30,14.4998,14.50638,14.51048889,14.512285,14.51485429,14.52249667,14.526776,14.531375,14.544,14.5535,14.569,13.549,13.485,13.45198667,13.40857,13.381556,13.3616,13.33602857,13.3184,13.302,13.29043,13.28054727,GLW,0.037975073,0.039718438,0.029406256,0.021864482,0.017464249,0.059833101,0.08953584,0.113678473,0.122999479,0.124649546,0.155187,0.171035,0.150746,0.56466,0.229622,0.658279,0,0.064333,0.604014,0.722849,0.81189,0.606861,0.615008,120_after,after
202,10/30/13 8:30,17.43749091,17.435742,17.43389111,17.4351275,17.44131429,17.44753333,17.45704,17.4633,17.47206667,17.4796,17.4982,0,0,0,0,0,0,0,0,0,0,0,GLW,0.035063414,0.032753903,0.03225623,0.022594001,0.012891858,0,0,0,0,0,0.170403,0.130778,0.120463,0.574818,0.492712,0.718082,0.404873,0,0.587952,0.903228,0.795393,0.781627,0.730827,120_before,before
203,10/28/14 8:30,18.68498545,18.686284,18.68698222,18.69073,18.69483429,18.69797333,18.702008,18.70176,18.71100667,18.72601,18.738,0,0,0,0,0,0,0,0,0,0,0,GLW,0.036150101,0.027736536,0.025567219,0.016295224,0.0083666,0,0,0,0,0,0.148438,0.158496,0.087459,0.56409,0.556506,0.693676,0.104542,0,0.61272,0.887024,0.904046,0.695194,0.736331,120_before,before
204,7/30/13 8:30,15.36535455,15.36229,15.36165556,15.3612375,15.35898571,15.35648333,15.35218,15.347625,15.3445,15.34065,15.357,15.1782,15.0557,15.02,15.0081,14.99382,14.96518333,14.93717429,14.9210025,14.90522444,14.888402,14.87594,GLW,0.032025887,0.025488804,0.019591731,0.021286472,0.004472136,0.154874788,0.178176598,0.135408863,0.14225132,0.117239436,0.161886,0.143144,0.098308,0.572664,0.532783,0.735518,0.495813,0,0.587796,0.691196,0.882602,0.630194,0.723659,10_after,after
205,7/19/12 16:30,595.8160564,595.781862,595.7327356,595.6785775,595.5958943,595.46021,595.267932,595.253415,595.06522,594.65583,593.678,605.21202,604.28651,603.067,602.929,602.80144,602.9878667,603.2777743,603.7288275,604.2844067,604.943966,605.4966964,GOOG,0.887370958,0.785212338,0.95289298,1.155644186,0.736831053,0.816631436,1.508919967,1.659717503,3.49229097,3.54112782,0.177284,0.134054,0.132298,0.575894,0.24886,0.831005,0,0.369256,0.399708,0.87613,0.878008,0.886863,0.702004,120_after,after
206,1/30/14 16:30,1137.015115,1137.230926,1137.341031,1137.468043,1137.506763,1137.339377,1137.438248,1137.759265,1138.13302,1138.16552,1137.693,1139.2028,1139.68159,1139.7864,1139.5383,1139.35022,1139.137687,1139.137687,1139.137687,1139.137687,1139.137687,1139.137687,GOOG,4.915939467,2.821005105,0.970060526,0.778433985,0.439273493,0.689309582,0.673812233,0.959574427,0.959574427,0.959574427,0.180361,0.130712,0.148028,0.584591,0.276347,0.838594,0,0.526131,0.55677,0.859172,0.917309,0.906555,0.723592,120_before,before
207,10/17/13 16:30,893.2322582,893.489064,893.6351378,893.78903,893.97192,894.1659367,894.436764,894.716455,895.0116,894.751,894.386,894.00998,893.57849,893.16566,893.110745,893.109476,893.1291233,893.1291233,893.1291233,893.1291233,893.1291233,893.1291233,GOOG,2.226021272,1.425291154,1.049934758,0.530172467,0.267619132,0.505394106,0.642531159,0.501546869,0.501546869,0.501546869,0.158604,0.108754,0.131625,0.557703,0.265437,0.816231,0,0.403519,0.540179,0.796645,0.899966,0.902621,0.612077,120_before,before
208,1/29/15 16:30,503.4837091,503.44068,503.4947556,503.4531,503.4058571,503.3089667,503.320504,503.421875,503.2674667,503.3682,503.373,503.62,503.83743,504.1221533,504.284115,504.500492,504.45716,504.45716,504.45716,504.45716,504.45716,504.45716,GOOG,1.503889408,0.50918844,0.475904717,0.345372601,0.375233261,0.18939377,0.384316051,0.627742895,0.627742895,0.627742895,0.160331,0.117835,0.142364,0.539979,0.268464,0.827336,0,0.006342,0.439114,0.784273,0.881932,0.867399,0.732476,120_before,before
209,7/17/14 16:30,575.0514436,574.962588,574.8355422,574.6588225,574.4795257,574.42505,574.432152,574.24759,573.9177867,573.7055,573.719,573.45702,573.52301,573.5456733,573.52226,573.432008,573.3441733,573.3441733,573.3441733,573.3441733,573.3441733,573.3441733,GOOG,0.938982598,0.916882756,0.693792611,0.305345433,0.373470213,0.126686432,0.216733684,0.320984371,0.320984371,0.320984371,0.167891,0.132342,0.154976,0.598813,0.26478,0.780581,0,0.227338,0.416604,0.826919,0.865659,0.898838,0.686855,120_before,before
210,4/21/16 16:30,757.7996709,757.891972,757.9961911,757.947465,757.7422457,757.60725,757.5323,757.536,757.6166667,757.745,757.794,758.019,758.1995,758.23086,758.213645,758.086316,757.9590621,757.9590621,757.9590621,757.9590621,757.9590621,757.9590621,GOOG,1.352499863,0.798662596,0.377853787,0.242965475,0.148222805,0.500819329,0.474049048,0.571047757,0.571047757,0.571047757,0.146405,0.101929,0.132944,0.589386,0.276143,0.818747,0,0.00136,0.396738,0.88851,0.840018,0.903863,0.728577,120_before,before
211,4/18/13 16:30,765.3710364,765.5013,765.6043333,765.647375,765.7897143,766.0703333,766.27224,766.6438,767.0164,767.0846,766.7382,774.87602,772.05891,771.5238067,772.330515,773.440812,775.0583433,776.5922914,777.552555,778.3051378,779.098654,779.74774,GOOG,1.639336571,1.252778523,1.159714273,0.980491623,1.334562175,2.606388249,3.699720577,4.923777527,6.357814722,5.006312994,0.152034,0.110627,0.133063,0.607435,0.22664,0.809416,0,0.301562,0.495746,0.904225,0.939002,0.933181,0.743875,60_after,after
212,10/18/12 4:30,755.3371673,755.333384,755.3562044,755.41748,755.4540343,755.41804,755.474068,755.497085,755.4181133,755.56417,755.472,758.1058,758.2269,757.8446,757.5012,757.07128,756.8194,756.4817714,756.108475,755.8065333,755.36368,754.9618909,GOOG,0.733791288,0.30421403,0.282841609,0.252156698,0.220386025,0.96778262,0.736956572,1.27958815,2.728497536,2.551454399,0.167647,0.121732,0.151368,0.551907,0.286201,0.774496,0,0.438276,0.47455,0.900146,0.904676,0.948832,0.694612,60_after,after
213,10/16/14 16:30,521.7729382,521.557134,521.2759711,521.1660175,521.23002,521.3522067,521.650648,521.97662,522.2850667,522.6736,522.6232,522.169,521.6415,521.3143333,521.24152,521.326016,521.5860133,521.5860133,521.5860133,521.5860133,521.5860133,521.5860133,GOOG,1.634681529,1.623521548,1.16886439,0.385712098,0.43984395,0.320936131,0.703622571,0.838074287,0.838074287,0.838074287,0.155658,0.113936,0.130888,0.550131,0.261946,0.771448,0,0.383283,0.339938,0.769022,0.906646,0.878375,0.764073,120_before,before
214,4/16/14 16:30,545.60344,545.76256,545.9464022,546.14305,546.3343457,546.7124,547.07852,547.3944,547.7632,548.1444,548.4498,548.5714,548.7166,548.9075667,549.083825,549.1947,549.1787759,549.1787759,549.1787759,549.1787759,549.1787759,549.1787759,GOOG,1.798273211,1.47090156,1.28567902,0.349046638,0.227043388,0.326721135,0.354432943,0.50589937,0.50589937,0.50589937,0.187538,0.126705,0.148507,0.239202,0.497987,0.807745,0,0.428172,0.425812,0.80634,0.818571,0.889469,0.611964,120_before,before
215,1/19/12 16:30,637.4665491,637.644604,637.7964489,637.934505,637.9244514,637.9856933,638.089248,638.31006,638.48148,638.77022,639.224,590.348,589.3236,588.1644,587.9613,587.9798,587.8867333,587.8566286,587.8758,588.0014889,588.160092,588.2728109,GOOG,1.264284064,1.179589795,0.712218234,0.601201423,0.476161737,0.494085013,1.275433103,1.464251696,1.260450317,0.993245997,0.16951,0.111455,0.147751,0.65194,0.234069,0.73948,0,0.034816,0.449985,0.807205,0.868586,0.918374,0.60371,30_after,after
216,10/27/16 16:30,794.5860418,794.637124,794.7212956,794.8574575,795.0596657,795.15956,795.13868,795.05789,794.9801867,794.78728,794.666,795.054,794.90162,794.7707467,794.73916,794.711524,794.6689,794.6689,794.6689,794.6689,794.6689,794.6689,GOOG,0.994259426,0.71663325,0.385582769,0.422210724,0.332637941,0.296563653,0.372528328,0.32234935,0.32234935,0.32234935,0.14994,0.080572,0.132244,0.590253,0.511648,0.744409,0,0.008484,0.434565,0.843955,0.722907,0.81844,0.66137,120_before,before
217,7/16/15 16:30,572.2723709,572.514408,572.7293022,572.838715,572.93956,573.1694867,573.398704,573.502755,573.4686733,573.293,573.154,572.85416,573.15808,573.18472,573.12654,573.084792,573.07151,573.07151,573.07151,573.07151,573.07151,573.07151,GOOG,2.448600887,1.491671902,0.701870151,0.277450696,0.288530761,0.240489767,0.375559165,0.27755719,0.27755719,0.27755719,0.159086,0.075629,0.136406,0.567549,0.252078,0.844786,0,0.176022,0.434398,0.812796,0.804324,0.833979,0.700198,120_before,before
218,7/28/16 16:30,742.5296473,742.430838,742.32022,742.2722975,742.2715114,742.2707667,742.36172,742.59865,742.5608667,742.4238,742.3556,742.233,742.164,742.162,742.128,741.9588,741.6458,741.6458,741.6458,741.6458,741.6458,741.6458,GOOG,0.848893661,0.759382851,0.618714604,0.151763559,0.147657712,0.133397901,0.119065808,0.813432802,0.813432802,0.813432802,0.155753,0.102177,0.131519,0.587404,0.266313,0,0,0.663031,0.433168,0.869921,0.861075,0.909288,0.708571,120_before,before
219,10/13/11 16:30,555.2798491,555.382354,555.4468644,555.4554725,555.3953514,555.4731267,555.660596,555.782745,556.097,556.541,557.374,597.8876,597.62281,597.3924733,596.81741,596.249528,595.9352367,595.6925457,595.5857575,595.48232,595.34079,595.2158091,GOOG,0.991595356,0.907982721,1.0387006,1.135110861,0.990292886,1.186279394,0.938562201,1.692185715,1.819573781,1.941528223,0.186569,0.130323,0.16286,0.22915,0.274725,0.755491,0,0.302142,0.571463,0.814284,0.918291,0.936151,0.62316,120_after,after
220,4/12/12 16:30,650.8884218,651.080308,651.1885156,651.11333,651.1186629,651.2243067,651.527008,651.84651,651.9800133,651.90902,651.92444,640.658,636.8801,635.6663867,636.17779,636.083432,635.94286,635.7447029,635.62089,635.64568,635.668312,635.51074,GOOG,3.136868586,1.239967079,0.98804756,0.173829813,0.062837632,1.956302635,4.353050794,2.949748608,2.421047705,2.812587896,0.162609,0.115123,0.161544,0.591007,0.254756,0.781269,0,0.224887,0.581843,0.864484,0.90473,0.900479,0.690704,10_after,after
221,1/22/13 16:30,702.7727964,702.662876,702.6273333,702.5385,702.4107857,702.2001167,701.98894,701.930175,701.9475667,702.1657,702.2564,740.1135,740.56845,741.6932333,742.342125,743.3001,743.8664167,744.3036714,744.5892125,744.7717222,744.73525,744.5998455,GOOG,0.955116196,0.899723863,0.62677502,0.458456844,0.472646591,0.861981003,1.183891475,2.769766528,2.309687463,1.834611393,0.158134,0.120232,0.129219,0.639551,0.523196,0.815103,0,0.096194,0.51524,0.86924,0.958343,0.933662,0.76338,30_after,after
222,2/1/16 16:30,750.08504,750.087744,749.9881622,749.8916575,749.8477514,749.74091,749.633088,749.532605,749.4034733,749.66061,749.80246,749.7295,750.03056,750.0434,750.20001,750.205208,750.2005067,750.2005067,750.2005067,750.2005067,750.2005067,750.2005067,GOOG,1.920410093,0.8061085,0.523767455,0.319249435,0.276990753,0.450449944,0.395885943,0.363669596,0.363669596,0.363669596,0.157806,0.082109,0.135156,0.612856,0.26859,0.807592,0,0.221638,0.496102,0.846018,0.764146,0.841586,0.692347,120_before,before
223,1/26/17 16:30,829.0704273,828.952624,828.8566933,828.7211475,828.5715086,828.5704267,828.766688,829.02431,828.9659133,828.89901,829.166,828.836,828.88396,828.7212933,828.508725,828.35304,828.3592,828.3592,828.3592,828.3592,828.3592,828.3592,GOOG,1.364045942,0.987192007,0.729557823,0.320990552,0.29953297,0.205345811,0.236196849,0.48658977,0.48658977,0.48658977,0.154074,0.083274,0.142008,0.561753,0.525136,0,0,0.715198,0.505265,0.795486,0.703881,0.811289,0.623917,120_before,before
224,4/23/15 16:30,543.8468764,543.997764,544.1315156,544.30558,544.49268,544.68621,544.921452,545.215065,545.5067467,545.746,545.897,545.842,545.8635,545.9755467,545.97091,545.937308,545.95309,545.95309,545.95309,545.95309,545.95309,545.95309,GOOG,1.393086704,1.256033691,0.918444264,0.210544268,0.065992424,0.082643814,0.161453955,0.216807265,0.216807265,0.216807265,0.16158,0.438143,0.126132,0.547954,0.487448,0.751664,0,0.113538,0.39458,0.815039,0.902993,0.850914,0.758053,120_before,before
225,7/18/13 16:30,907.8955545,907.92951,908.0850778,908.5119675,908.7575343,908.9594533,909.130744,909.495425,909.9265733,910.18801,910.446,880.573,881.44,880.9542,879.83635,879.42068,879.52475,879.6120714,879.66098,879.6709511,879.595956,879.5412327,GOOG,2.96839411,1.790950835,1.210959853,0.361839806,0.26688949,0.798135327,1.122167149,2.130852835,1.581055132,3.070250245,0.169869,0.100022,0.132857,0.577279,0.516956,0.808352,0,0.480019,0.463501,0.793436,0.864186,0.86253,0.701801,120_after,after
226,10/22/15 16:30,651.1367036,651.125794,651.1179933,651.1253675,651.1314314,651.21497,651.498764,651.774455,651.81114,651.90421,651.96242,651.38066,651.66506,652.0207067,652.09628,652.106624,652.06352,652.06352,652.06352,652.06352,652.06352,652.06352,GOOG,1.46769732,0.665322647,0.863170216,0.149034297,0.115387556,0.253189652,0.576470946,0.508100914,0.508100914,0.508100914,0.174801,0.088116,0.128111,0.564904,0.255324,0,0,0.660497,0.4599,0.846002,0.812344,0.887144,0.703184,120_before,before
227,7/18/14 10:00,9.400490909,9.40164,9.401711111,9.401675,9.40306,9.404903333,9.406284,9.404355,9.40414,9.40621,9.411,0,0,0,0,0,0,0,0,0,0,0,HBAN,0.037969446,0.01092687,0.007211413,0.00640112,0.005477226,0,0,0,0,0,0.160847,0.123784,0.166065,0.572649,0.281203,0.61177,0,0.572359,0.477737,0.761051,0.747167,0.648461,0.722329,120_before,before
228,1/17/13 10:00,6.790141818,6.799756,6.812064444,6.8282,6.8483,6.865683333,6.87422,6.88115,6.896266667,6.9129,6.9108,6.8958,6.8964,6.908933333,6.923705,6.936764,6.940896667,6.94434,6.9484225,6.948708889,6.949218,6.949470909,HBAN,0.079840463,0.091268822,0.03713203,0.011352924,0.006123724,0.003535534,0.010219806,0.037710682,0.029648054,0.026502727,0.156073,0.127494,0.145854,0.603997,0.511648,0.658425,0,0.374358,0.648762,0.870185,0.848786,0.879213,0.739697,60_before,before
229,7/23/15 10:00,11.57023818,11.568862,11.56818,11.5688275,11.57008857,11.57143667,11.572524,11.5729,11.57253333,11.5718,11.572,0,0,0,0,0,0,0,0,0,0,0,HBAN,0.01098002,0.007886859,0.003700371,0.002394438,0.002738613,0,0,0,0,0,0.154499,0.091714,0.124947,0.589149,0.251047,0.711482,0,0.036151,0.493962,0.895252,0.858112,0.801155,0.642364,120_before,before
230,1/22/15 10:00,9.834545455,9.8355,9.835555556,9.835375,9.836285714,9.835666667,9.8342,9.8345,9.837333333,9.8395,9.841,0,0,0,0,0,0,0,0,0,0,0,HBAN,0.0360062,0.007927995,0.007849153,0.006851602,0.006519202,0,0,0,0,0,0.171974,0.106875,0.128878,0.595216,0.256017,0.658688,0,0.378809,0.678246,0.881301,0.866872,0.815001,0.594436,120_before,before
231,10/18/12 10:00,6.965716364,6.956688,6.945986667,6.934985,6.921411429,6.904813333,6.897968,6.891205,6.88366,6.88099,6.89898,6.921,6.923,6.920666667,6.9095,6.9014,6.895333333,6.889777143,6.88375,6.874444444,6.8675,6.862,HBAN,0.055844416,0.071919214,0.031170216,0.01884206,0.021476778,0.007582875,0.008881942,0.027628895,0.046136572,0.0513453,0.162932,0.144575,0.169414,0.581844,0.517561,0.563657,0,0.358249,0.525722,0.854965,0.827453,0.877412,0.765589,60_before,before
232,4/17/13 10:00,7.174590909,7.17215,7.168388889,7.1629375,7.152645714,7.14042,7.125304,7.124355,7.135,7.14092,7.134,7.12914,7.12257,7.12138,7.122785,7.12076,7.1178,7.116257143,7.1142875,7.110255556,7.10703,7.102663636,HBAN,0.036338617,0.048184957,0.045595302,0.011230296,0.013416408,0.00935938,0.012118127,0.010850648,0.027712272,0.039364085,0.157257,0.137731,0.174412,0.58434,0.498887,0,0,0.454089,0.641802,0.759534,0.836464,0.89252,0.535311,60_before,before
233,4/20/16 9:00,10.02356364,10.02332,10.02466667,10.026375,10.028,10.02683333,10.0248,10.0245,10.024,10.0275,10.03,0,0,0,0,0,0,0,0,0,0,0,HBAN,0.029131219,0.010329856,0.009048084,0.009204468,0.007071068,0,0,0,0,0,0.137711,0.098466,0.126306,0.596211,0.246772,0,0,0.662947,0.485479,0.76984,0.880649,0.793667,0.690019,120_before,before
234,7/21/16 9:00,9.234674545,9.235342,9.236602222,9.2370525,9.237088571,9.237603333,9.237724,9.238045,9.238733333,9.2406,9.2442,0,0,0,0,0,0,0,0,0,0,0,HBAN,0.00555119,0.006181954,0.004320479,0.005501515,0.005310367,0,0,0,0,0,0.171555,0.135835,0.124703,0.573357,0.259492,0,0,0.654039,0.606512,0.873471,0.888648,0.83964,0.759805,60_before,before
235,1/25/16 9:00,9.134612727,9.135274,9.135277778,9.1330625,9.129785714,9.12625,9.1235,9.121625,9.120333333,9.125,9.125,0,0,0,0,0,0,0,0,0,0,0,HBAN,0.012793605,0.015296022,0.011536113,0.008498366,0.005,0,0,0,0,0,0.155302,0.108834,0.115622,0.598978,0.259478,0.477946,0.023991,0,0.573374,0.747134,0.848473,0.626163,0.526923,60_before,before
236,4/16/14 10:00,9.332834545,9.332818,9.331908889,9.3306475,9.33114,9.330496667,9.328996,9.326495,9.323333333,9.322,9.322,0,0,0,0,0,0,0,0,0,0,0,HBAN,0.020263013,0.009791409,0.010112487,0.008881942,0.009746794,0,0,0,0,0,0.164571,0.128656,0.178686,0.573779,0.468677,0.475246,0,0.313389,0.569308,0.896806,0.927692,0.925189,0.779491,120_before,before
237,10/17/13 10:00,8.624298182,8.627728,8.630253333,8.63106,8.630354286,8.629746667,8.632896,8.63562,8.634833333,8.63525,8.636,0,0,0,0,0,0,0,0,0,0,0,HBAN,0.0184008,0.01734964,0.009830169,0.002993047,0.002236068,0,0,0,0,0,0.170283,0.136797,0.188632,0.522011,0.507981,0.643372,0,0.368015,0.545601,0.751802,0.856578,0.855247,0.721228,120_before,before
238,10/26/16 9:00,10.09060364,10.090264,10.09062667,10.090705,10.09080571,10.09110667,10.089528,10.08816,10.08621333,10.08331,10.074,0,0,0,0,0,0,0,0,0,0,0,HBAN,0.010680921,0.007011672,0.008852973,0.010604239,0.0041833,0,0,0,0,0,0.149623,0.095024,0.141151,0.590424,0.282751,0.608204,0,0.084423,0.60713,0.74987,0.779727,0.711641,0.687543,120_before,before
239,10/17/14 10:00,9.147923636,9.147616,9.148017778,9.14927,9.148308571,9.14836,9.149632,9.15179,9.153713333,9.15657,9.16014,0,0,0,0,0,0,0,0,0,0,0,HBAN,0.031416056,0.010269922,0.008472699,0.006305562,0.006131721,0,0,0,0,0,0.168565,0.131831,0.450981,0.571966,0.482044,0,0,0.634619,0.547542,0.824547,0.772953,0.730865,0.719959,120_before,before
240,10/20/11 10:00,5.078398182,5.062038,5.041375556,5.0126975,4.978797143,4.945096667,4.938716,4.93595,4.931333333,4.917,4.884,4.905,4.90416,4.90644,4.91933,4.929864,4.93672,4.940045714,4.94404,4.946257778,4.947532,4.947487273,HBAN,0.128505878,0.153820419,0.0342276,0.04532598,0.046368092,0.006708204,0.008288573,0.033076961,0.027970595,0.030924182,0.162508,0.132241,0.148795,0.559638,0.499521,0.680531,0,0.417247,0.645829,0.851464,0.895019,0.896399,0.630424,60_before,before
241,1/21/16 9:00,9.107898182,9.107688,9.104615556,9.09954,9.092474286,9.084293333,9.073152,9.06175,9.054666667,9.048,9.041,0,0,0,0,0,0,0,0,0,0,0,HBAN,0.042885607,0.038850495,0.03686717,0.011595018,0.012942179,0,0,0,0,0,0.141281,0.096307,0.133598,0.595447,0.247663,0.629119,0,0.223588,0.437817,0.860959,0.820757,0.792634,0.727779,120_before,before
242,7/18/13 10:00,8.263612727,8.261274,8.258748889,8.2557175,8.254105714,8.25779,8.278348,8.30969,8.330666667,8.3395,8.347,8.3636,8.37829,8.37926,8.38057,8.384056,8.387463333,8.389785714,8.3914375,8.392942222,8.394128,8.397389091,HBAN,0.046618139,0.061468466,0.084524347,0.010327956,0.005,0.009044335,0.014893582,0.013851017,0.024921276,0.024637027,0.160441,0.138888,0.16518,0.542042,0.5094,0.687346,0,0.05128,0.564324,0.843981,0.875803,0.897859,0.748736,30_before,before
