537965,GS,537966,2017-01-17 17:56:58,238.85,238.93,238.85,238.85,14800
537966,GS,537967,2017-01-17 17:57:00,238.862,238.88,238.585,238.6,16300
537967,GS,537968,2017-01-17 17:58:06,238.62,238.63,238.54,238.54,7400
537968,GS,537969,2017-01-17 17:59:01,238.5005,238.52,238.4,238.42,15400
537969,GS,537970,2017-01-17 18:00:00,238.43,238.48,238.261,238.31,13600
537970,GS,537971,2017-01-17 18:01:01,238.33,238.62,238.26,238.49,13000
537971,GS,537972,2017-01-17 18:02:03,238.47,238.51,238.28,238.3548,10400
537972,GS,537973,2017-01-17 18:03:58,238.4,238.46,238.34,238.4431,5400
537973,GS,537974,2017-01-17 18:04:05,238.45,238.57,238.41,238.5501,2700
537974,GS,537975,2017-01-17 18:05:14,238.59,238.64,238.54,238.639,13300
537975,GS,537976,2017-01-17 18:06:04,238.63,238.73,238.54,238.6,10400
537976,GS,537977,2017-01-17 18:07:00,238.56,238.625,238.56,238.59,4400
537977,GS,537978,2017-01-17 18:08:01,238.59,238.59,238.5,238.51,3500
537978,GS,537979,2017-01-17 18:09:02,238.54,238.76,238.51,238.6647,9900
537979,GS,537980,2017-01-17 18:10:09,238.67,238.77,238.67,238.77,2300
537980,GS,537981,2017-01-17 18:11:59,238.8,238.82,238.74,238.74,8300
537981,GS,537982,2017-01-17 18:12:06,238.76,238.79,238.74,238.785,3200
537982,GS,537983,2017-01-17 18:13:59,238.78,238.79,238.55,238.6,8400
537983,GS,537984,2017-01-17 18:14:59,238.56,238.63,238.52,238.63,3000
537984,GS,537985,2017-01-17 18:15:07,238.56,238.9,238.56,238.84,15400
537985,GS,537986,2017-01-17 18:16:58,238.66,238.84,238.66,238.78,2000
537986,GS,537987,2017-01-17 18:17:21,238.84,239.06,238.83,239.02,7000
537987,GS,537988,2017-01-17 18:18:13,238.97,239.1299,238.9667,239.09,7800
537988,GS,537989,2017-01-17 18:19:59,239.045,239.13,238.99,238.99,5600
537989,GS,537990,2017-01-17 18:20:01,239.0,239.13,238.99,239.08,6800
537990,GS,537991,2017-01-17 18:21:59,239.05,239.07,238.95,239.0399,9700
537991,GS,537992,2017-01-17 18:22:05,239.05,239.33,239.015,239.25,5600
537992,GS,537993,2017-01-17 18:23:08,239.34,239.42,239.201,239.42,4700
537993,GS,537994,2017-01-17 18:24:04,239.39,239.41,239.29,239.33,4800
