,timestamp,120_before,60_before,30_before,10_before,5_before,5_after,10_after,30_after,60_after,120_after,ticker,Cat10,Cat2,year,quarter,date,time,Anger,Disgust,Fear,Joy,Sadness,Analytical,Confident,Tentative,Openness,Conscientiousness,Extraversion,Agreeableness,Emotional Range
365,2016-07-29 08:00:00,0.051511483,0.049449565,0.045638505,0.024613682,0.012942179,0.0,0.0,0.0,0.0,0.0,MRK,120_before,before,2016.0,2.0,7/29/2016,8:00:00 AM,0.162421,0.153341,0.135632,0.586854,0.237589,0.7673800000000001,0.0,0.312988,0.5509729999999999,0.8757889999999999,0.9158950000000001,0.9544040000000001,0.599584
366,2013-10-28 08:00:00,0.12848404900000002,0.031677459,0.023165565,0.011246728000000001,0.002167948,0.0,0.0,0.0,0.0,0.0,MRK,120_before,before,2013.0,3.0,10/28/2013,8:00:00 AM,0.150368,0.13615,0.10636500000000002,0.608137,0.254654,0.789352,0.0,0.42500299999999996,0.536272,0.8799450000000001,0.8699459999999999,0.8571549999999999,0.6839810000000001
367,2012-10-26 08:00:00,0.037682365,0.045487047,0.033589585,0.046251126,0.017888544,0.030273289,0.027906837,0.131437523,0.259349955,0.202838596,MRK,60_after,after,2012.0,3.0,10/26/2012,8:00:00 AM,0.166716,0.152831,0.133957,0.282609,0.228052,0.753963,0.0,0.2765,0.515343,0.8444010000000001,0.9111450000000001,0.894215,0.6602979999999999
368,2016-02-03 08:00:00,0.08663513,0.074996202,0.064817508,0.04219464,0.050020275999999995,0.0,0.0,0.0,0.0,0.0,MRK,120_before,before,2015.0,4.0,2/3/2016,8:00:00 AM,0.151647,0.126113,0.106724,0.60031,0.49979700000000005,0.836153,0.0,0.242265,0.524967,0.857311,0.770075,0.8625430000000001,0.61644
369,2015-10-27 08:00:00,0.093487659,0.088959275,0.041276491,0.019119507,0.016733201,0.0,0.0,0.0,0.0,0.0,MRK,120_before,before,2015.0,3.0,10/27/2015,8:00:00 AM,0.161495,0.138909,0.127112,0.577922,0.23625100000000002,0.794379,0.0,0.402561,0.5902310000000001,0.881869,0.913004,0.934896,0.664905
370,2016-10-25 08:00:00,0.071369017,0.046979448,0.023340276,0.006252191,0.002738613,0.0,0.0,0.0,0.0,0.0,MRK,120_before,before,2016.0,3.0,10/25/2016,8:00:00 AM,0.16115,0.14116700000000001,0.155399,0.6021770000000001,0.536064,0.745313,0.0,0.48108100000000004,0.574859,0.859032,0.8269709999999999,0.9411459999999999,0.598771
371,2012-04-27 08:00:00,0.032409892,0.023886967999999998,0.017491068000000002,0.018265023999999998,0.017535678,0.019493589,0.047795862,0.123925729,0.120336206,0.147007483,MRK,120_after,after,2012.0,1.0,4/27/2012,8:00:00 AM,0.140221,0.5023920000000001,0.136571,0.599524,0.233645,0.782778,0.0,0.007069,0.549616,0.8076810000000001,0.9119440000000001,0.860873,0.5765100000000001
372,2014-04-29 08:00:00,0.167846318,0.11069738800000001,0.094543654,0.03197221,0.025347584,0.0,0.0,0.0,0.0,0.0,MRK,120_before,before,2014.0,1.0,4/29/2014,8:00:00 AM,0.16128299999999998,0.134553,0.12651600000000002,0.583279,0.237459,0.753571,0.0,0.254128,0.528697,0.920765,0.795697,0.8322129999999999,0.641677
373,2012-04-19 17:30:00,0.050796348,0.034960963,0.034770414,0.025606043,0.025149552999999998,0.038078866,0.048515620999999995,0.110483358,0.193029796,0.177136829,MSFT,60_after,after,2012.0,3.0,4/19/2012,5:30 PM,0.186335,0.11991199999999999,0.171266,0.558055,0.263406,0.755083,0.0,0.568962,0.49748100000000006,0.784188,0.809701,0.792037,0.685105
374,2012-10-18 17:30:00,0.051097829000000004,0.041369927,0.045968808,0.013365665,0.01728294,0.072663608,0.133940285,0.12229083,0.123255089,0.090541162,MSFT,10_after,after,2013.0,1.0,10/18/2012,5:30 PM,0.19830699999999998,0.11486500000000001,0.150705,0.528938,0.517158,0.786563,0.0,0.35493800000000003,0.5163270000000001,0.688308,0.878092,0.6020270000000001,0.731481
