timestamp,120_before,60_before,30_before,10_before,5_before,5_after,10_after,30_after,60_after,120_after,ticker
7/11/14 10:00,0.029456761,0.019369729,0.018146088,0.016585164,0.009746794,,,,,,WFC
4/11/14 10:00,0.122498894,0.107182601,0.121237758,0.096184141,0.112271991,,,,,,WFC
10/11/13 10:00,0.259141945,0.276752874,0.11999409,0.038550436,0.03712883,0.016113597,0.033353054,0.090459634,0.152090591,0.239535742,WFC
4/13/12 10:00,0.192689143,0.258807039,0.132165714,0.055559482,0.052511903,0.048476799,0.046812273,0.076339419,0.068791727,0.093958189,WFC
1/14/14 10:00,0.088536496,0.059820394,0.046843728,0.019132474,0.007168821,,,,,,WFC
1/11/13 10:00,0.243893396,0.278062169,0.072531598,0.030194225,0.029858835,0.009641058,0.061060422,0.073055419,0.060792278,0.097795046,WFC
7/12/13 10:00,0.33206102,0.333275424,0.116764117,0.082096123,0.008510699,0.032311948,0.056252981,0.082279075,0.06558944,0.064873875,WFC
4/12/13 10:00,0.300219638,0.343652118,0.204971878,0.092855922,0.042778499,0.038682037,0.054777936,0.061254349,0.071757288,0.061167093,WFC
10/12/12 10:00,0.575495382,0.616320079,0.102218064,0.062189763,0.044215382,0.062624213,0.046397971,0.11633139,0.113491687,0.105638335,WFC
7/13/12 10:00,0.148301278,0.180853462,0.041474782,0.025726875,0.036362371,0.082492424,0.092773619,0.101588108,0.098879908,0.125853954,WFC
1/17/12 09:30,,,,,,0.088665382,0.119282682,0.180164086,0.164050204,0.194982878,WFC
8/7/14 08:30,0.029064659,0.027589604,0.024165186,0.010985344,0.010839742,,,,,,WIN
11/6/14 08:30,0.032179468,0.023773768,0.029054894,0.004627886,0.004338433,,,,,,WIN
3/1/17 08:30,0.02017837,0.018049892,0.004011478,0.004082483,0.0041833,,,,,,WIN
8/9/12 08:30,0.047312378,0.022555587,0.020482846,0.013608184,0.005477226,0.074966659,0.090927321,0.129154176,0.108690999,0.080046032,WIN
11/8/12 08:30,0.023722499,0.017873807,0.01272929,0.018439089,0.015165751,0.03844219,0.087379485,0.091197553,0.085902601,0.073792288,WIN
11/7/16 08:30,0.086255428,0.072544165,0.066342851,0.007527727,0.004472136,,,,,,WIN
11/4/11 08:30,0.027217422,0.014793959,0.013897655,0.007890923,0.010839742,0.066890971,0.145875293,0.097825027,0.075194481,0.070655253,WIN
5/9/13 08:30,0.017223101,0.015784778,0.01910046,0.017551511,0.011401754,0.085508479,0.066628656,0.051428356,0.044915336,0.045193148,WIN
5/5/16 08:30,0.026828063,0.019045739,0.021338137,0.007546154,0.005,,,,,,WIN
11/5/15 08:30,0.03938902,0.029774031,0.013423673,0.010411665,0.007071068,,,,,,WIN
5/8/14 08:30,0.011633692,0.003760475,0.0039509,0.003457183,0.003475917,,,,,,WIN
8/4/16 08:30,0.039016499,0.011319871,0.011595271,0.009179742,0.008944272,,,,,,WIN
2/22/12 08:30,0.017935542,0.014788178,0.011742484,0.010749677,0.007582875,0.039482502,0.030887828,0.047236733,0.057178502,0.090460599,WIN
8/6/15 08:30,0.023124053,0.013873749,0.016231359,0.01,0.002738613,,,,,,WIN
2/25/16 08:30,0.01714647,0.010924452,0.006745284,0.004939636,0.004335897,,,,,,WIN
11/7/13 08:30,0.016211444,0.016157972,0.008198357,0.003535534,0.0041833,,,,,,WIN
5/7/15 08:30,0.08816934,0.040570308,0.051440867,0.027202524,0.008944272,,,,,,WIN
8/8/13 08:30,0.051172987,0.018559708,0.009656627,0.010385722,0.014142136,0.015567498,0.035162094,0.03419473,0.034497752,0.062228376,WIN
2/7/14 08:30,0.018003473,0.014797619,0.016307353,0.002432397,0.002880972,,,,,,WIN
2/24/15 08:30,0.026365032,0.023728048,0.013448643,0.009461031,0.013416408,,,,,,WIN
5/10/12 08:30,0.008246458,0.006365801,0.003407227,0.003944053,0.002738613,0.030521304,0.286037931,0.21033488,0.372556018,0.283657265,WIN
10/21/14 17:00,0.083042675,0.108591154,0.110217655,0.034051556,0.020263958,,,,,,YHOO
1/27/15 17:00,0.182515364,0.083477718,0.057856979,0.076495839,0.078205831,,,,,,YHOO
1/24/12 17:00,0.028450941,0.023458138,0.025812519,0.01449826,0.014720734,0.026041736,0.022240226,0.044476459,0.060077324,0.047846252,YHOO
7/21/15 17:00,0.043848629,0.029573739,0.031874917,0.025105334,0.012041595,,,,,,YHOO
4/19/16 17:00,0.161939231,0.069055324,0.072517204,0.049340257,0.022848238,,,,,,YHOO
10/22/12 17:00,0.024370841,0.027586681,0.033304196,0.026055496,0.03324154,0.053530571,0.06309237,0.072733976,0.075515883,0.114139168,YHOO
10/15/13 17:00,0.092431684,0.058393372,0.043234145,0.046567748,0.005280909,,,,,,YHOO
7/17/12 17:00,0.016918006,0.021420986,0.013551138,0.018325453,0.01109955,0.018574176,0.025171633,0.041135542,0.036995659,0.027452142,YHOO
4/17/12 17:00,0.023042788,0.020762878,0.02310798,0.020572916,0.01440486,0.025484309,0.018595176,0.061456732,0.054876145,0.047762291,YHOO
7/16/13 17:00,0.032303894,0.039514344,0.020977076,0.01028769,0.006889267,0.213380411,0.186872879,0.212634253,0.292429543,0.253647089,YHOO
4/15/14 17:00,0.205977458,0.128815646,0.125616293,0.090613798,0.045128173,,,,,,YHOO
7/15/14 17:00,0.077668694,0.094089972,0.042453233,0.031713861,0.025153529,,,,,,YHOO
10/20/15 17:00,0.070178409,0.063574047,0.038425343,0.015846486,0.016733201,,,,,,YHOO
1/28/13 17:00,0.026672715,0.030487571,0.035787337,0.009107872,0.01,0.097826377,0.093928164,0.122410355,0.19228828,0.281735273,YHOO
4/16/13 17:00,0.049195263,0.043729672,0.026439583,0.011401018,0.008283236,0.109606533,0.107332774,0.253474581,0.194964221,0.170064194,YHOO
2/2/16 17:00,0.096579507,0.08300971,0.084182245,0.042702844,0.027892436,,,,,,YHOO
10/18/11 17:00,0.045927532,0.049743496,0.040871583,0.048258251,0.033090784,0.036718551,0.029277843,0.042258929,0.061652847,0.065660492,YHOO
1/28/14 17:00,0.106092873,0.100399112,0.111517559,0.014875965,0.017640862,,,,,,YHOO
