ticker,timestamp,120_before_vol,60_before_vol,30_before_vol,10_before_vol,5_before_vol,5_after_vol,10_after_vol,30_after_vol,60_after_vol,120_after_vol,Anger,Disgust,Fear,Joy,Sadness,Analytical,Confident,Tentative,Openness,Conscientiousness,Extraversion,Agreeableness,Emotional Range,Cat10,Cat2
HBAN,4/18/12 10:00,0.056876801,0.071431695,0.040411803,0.019439079,0.015658863,0.011726039,0.016064108,0.025243345,0.047753658,0.051156225,0.163393,0.136127,0.145343,0.560727,0.505815,0.545268,0,0.38775,0.63644,0.867386,0.899943,0.915932,0.680584,60_before,before
HBAN,10/20/11 10:00,0.128505878,0.153820419,0.0342276,0.04532598,0.046368092,0.006708204,0.008288573,0.033076961,0.027970595,0.030924182,0.162508,0.132241,0.148795,0.559638,0.499521,0.680531,0,0.417247,0.645829,0.851464,0.895019,0.896399,0.630424,60_before,before
HBAN,10/17/13 10:00,0.0184008,0.01734964,0.009830169,0.002993047,0.002236068,0,0,0,0,0,0.170283,0.136797,0.188632,0.522011,0.507981,0.643372,0,0.368015,0.545601,0.751802,0.856578,0.855247,0.721228,120_before,before
HBAN,4/16/14 10:00,0.020263013,0.009791409,0.010112487,0.008881942,0.009746794,0,0,0,0,0,0.164571,0.128656,0.178686,0.573779,0.468677,0.475246,0,0.313389,0.569308,0.896806,0.927692,0.925189,0.779491,120_before,before
HBAN,4/17/13 10:00,0.036338617,0.048184957,0.045595302,0.011230296,0.013416408,0.00935938,0.012118127,0.010850648,0.027712272,0.039364085,0.157257,0.137731,0.174412,0.58434,0.498887,0,0,0.454089,0.641802,0.759534,0.836464,0.89252,0.535311,60_before,before
HBAN,10/17/14 10:00,0.031416056,0.010269922,0.008472699,0.006305562,0.006131721,0,0,0,0,0,0.168565,0.131831,0.450981,0.571966,0.482044,0,0,0.634619,0.547542,0.824547,0.772953,0.730865,0.719959,120_before,before
HBAN,1/22/15 10:00,0.0360062,0.007927995,0.007849153,0.006851602,0.006519202,0,0,0,0,0,0.171974,0.106875,0.128878,0.595216,0.256017,0.658688,0,0.378809,0.678246,0.881301,0.866872,0.815001,0.594436,120_before,before
HBAN,1/21/16 09:00,0.042885607,0.038850495,0.03686717,0.011595018,0.012942179,0,0,0,0,0,0.141281,0.096307,0.133598,0.595447,0.247663,0.629119,0,0.223588,0.437817,0.860959,0.820757,0.792634,0.727779,120_before,before
HBAN,7/18/14 10:00,0.037969446,0.01092687,0.007211413,0.00640112,0.005477226,0,0,0,0,0,0.160847,0.123784,0.166065,0.572649,0.281203,0.61177,0,0.572359,0.477737,0.761051,0.747167,0.648461,0.722329,120_before,before
HBAN,4/20/16 09:00,0.029131219,0.010329856,0.009048084,0.009204468,0.007071068,0,0,0,0,0,0.137711,0.098466,0.126306,0.596211,0.246772,0,0,0.662947,0.485479,0.76984,0.880649,0.793667,0.690019,120_before,before
HBAN,7/21/16 09:00,0.00555119,0.006181954,0.004320479,0.005501515,0.005310367,0,0,0,0,0,0.171555,0.135835,0.124703,0.573357,0.259492,0,0,0.654039,0.606512,0.873471,0.888648,0.83964,0.759805,60_before,before
HBAN,7/19/12 10:00,0.050400189,0.059115189,0.020938892,0.011346115,0.011371104,0.016530275,0.016239954,0.019098157,0.032326241,0.024622722,0.159338,0.134812,0.170773,0.571628,0.5,0.487218,0,0.298207,0.54365,0.87995,0.810362,0.887685,0.708673,60_before,before
HBAN,7/18/13 10:00,0.046618139,0.061468466,0.084524347,0.010327956,0.005,0.009044335,0.014893582,0.013851017,0.024921276,0.024637027,0.160441,0.138888,0.16518,0.542042,0.5094,0.687346,0,0.05128,0.564324,0.843981,0.875803,0.897859,0.748736,30_before,before
HBAN,10/26/16 09:00,0.010680921,0.007011672,0.008852973,0.010604239,0.0041833,0,0,0,0,0,0.149623,0.095024,0.141151,0.590424,0.282751,0.608204,0,0.084423,0.60713,0.74987,0.779727,0.711641,0.687543,120_before,before
HBAN,7/23/15 10:00,0.01098002,0.007886859,0.003700371,0.002394438,0.002738613,0,0,0,0,0,0.154499,0.091714,0.124947,0.589149,0.251047,0.711482,0,0.036151,0.493962,0.895252,0.858112,0.801155,0.642364,120_before,before
HBAN,10/18/12 10:00,0.055844416,0.071919214,0.031170216,0.01884206,0.021476778,0.007582875,0.008881942,0.027628895,0.046136572,0.0513453,0.162932,0.144575,0.169414,0.581844,0.517561,0.563657,0,0.358249,0.525722,0.854965,0.827453,0.877412,0.765589,60_before,before
HBAN,1/19/12 10:00,0.069226537,0.088570335,0.076536511,0.017338461,0.0083666,0.009746794,0.006770032,0.007257837,0.020342979,0.023180534,0.160923,0.118175,0.148696,0.559747,0.523163,0.602993,0,0.473563,0.606521,0.808127,0.845287,0.859013,0.586674,60_before,before
HPQ,11/26/13 17:00,0.018247587,0.013382251,0.013485686,0.004375297,0.004369439,0,0,0,0,0,0.154064,0.115257,0.084034,0.378729,0.158383,0,0,0,0.393352,0.342764,0.552202,0.634995,0.159934,120_before,before
HPQ,5/25/16 17:00,0.008839165,0.00814734,0.006313499,0.007453627,0.003500286,0,0,0,0,0,0.149109,0.088642,0.107061,0.563268,0.537904,0.692918,0,0.423358,0.431294,0.877607,0.75018,0.619678,0.682464,120_before,before
HPQ,11/25/14 17:00,0.052118983,0.038303441,0.034858093,0.02678527,0.018708287,0,0,0,0,0,0.510372,0.101901,0.080746,0.542002,0.567475,0.749132,0,0.420399,0.50752,0.678421,0.768288,0.429019,0.769823,120_before,before
HPQ,2/24/15 17:00,0.05207699,0.041700589,0.011193389,0.009846037,0.008944272,0,0,0,0,0,0.177663,0.114029,0.127018,0.526134,0.542111,0.746679,0,0.633191,0.634177,0.660723,0.861998,0.581946,0.755318,120_before,before
HPQ,5/22/13 17:00,0.030667609,0.027683453,0.032142081,0.012624509,0.003626569,0.106677083,0.176845199,0.228561612,0.344088336,0.310300186,0.190024,0.14345,0.118516,0.209306,0.569117,0.799857,0,0.73035,0.706729,0.872048,0.892038,0.777776,0.733739,60_after,after
HPQ,11/24/15 17:00,0.067664296,0.052080438,0.041179297,0.027809039,0.010705933,0,0,0,0,0,0.166186,0.081836,0.114111,0.538689,0.555013,0.822418,0,0.170888,0.397186,0.764555,0.709852,0.476093,0.530584,120_before,before
HPQ,5/21/15 17:00,0.080222127,0.02458383,0.027205359,0.022409346,0.025572485,0,0,0,0,0,0.540628,0.126834,0.132152,0.507953,0.537845,0.842799,0,0.847507,0.718168,0.659409,0.916428,0.742174,0.695459,120_before,before
HPQ,2/22/12 17:00,0.040637487,0.045514237,0.052021324,0.016167598,0.01233418,0.129151074,0.100698132,0.180014695,0.137314141,0.148856385,0.149604,0.116334,0.151909,0.222162,0.563959,0.666959,0,0.300594,0.5771,0.798936,0.81414,0.56439,0.695187,30_after,after
HPQ,8/24/16 17:00,0.02725858,0.028958247,0.021327152,0.01061781,0.010606602,0,0,0,0,0,0.13631,0.09345,0.1039,0.595551,0.528406,0,0,0.631163,0.454766,0.854629,0.813439,0.725478,0.576789,60_before,before
HPQ,8/22/12 17:00,0.031473184,0.026925987,0.028811975,0.034816982,0.023184046,0.029475787,0.072662728,0.114278397,0.085118178,0.063207755,0.188056,0.128695,0.142459,0.204501,0.561,0.735572,0,0.703997,0.597446,0.646309,0.773798,0.459231,0.716256,30_after,after
HPQ,2/24/16 17:00,0.081969438,0.04873446,0.043556463,0.017775939,0.015657331,0,0,0,0,0,0.180172,0.122101,0.135054,0.56402,0.547434,0,0,0.605619,0.547973,0.826772,0.896939,0.736831,0.644683,120_before,before
HPQ,8/21/13 17:00,0.074785061,0.059548213,0.065937081,0.025985731,0.007071209,0.069481667,0.125733267,0.175567026,0.375351478,0.334332678,0.185932,0.144892,0.119856,0.517213,0.551157,0.832039,0,0.596163,0.56766,0.724337,0.826115,0.509124,0.728563,60_after,after
HPQ,11/21/11 17:00,0.155836728,0.151697712,0.176410463,0.037924422,0.021061054,0.19988985,0.247011653,0.164214068,0.12582956,0.111420055,0.152721,0.132479,0.146158,0.542047,0.546076,0.639501,0,0.177752,0.549153,0.786427,0.837275,0.449967,0.648594,10_after,after
HPQ,8/20/14 17:00,0.03853933,0.022951854,0.025477275,0.028164004,0.020364184,0,0,0,0,0,0.153656,0.103651,0.076097,0.557859,0.557362,0.751927,0,0.358905,0.566659,0.66663,0.808847,0.381312,0.667891,120_before,before
HPQ,2/21/13 17:00,0.152552932,0.059199231,0.044566732,0.031596077,0.018371228,0.06476428,0.101078794,0.105606961,0.165509467,0.224331455,0.186556,0.134408,0.152107,0.499597,0.27446,0.798703,0,0.541587,0.520474,0.830664,0.75641,0.497651,0.800939,120_after,after
HPQ,2/20/14 17:00,0.22080293,0.110298005,0.099753748,0.00944281,0.01118034,0,0,0,0,0,0.168514,0.099665,0.100331,0.523841,0.54603,0.780341,0,0.569299,0.586967,0.679499,0.810538,0.378399,0.69787,120_before,before
HPQ,11/22/16 17:30,0.068036737,0.053819343,0.049719728,0.008181958,0.006519202,0,0,0,0,0,0.136744,0.080341,0.101922,0.596806,0.545431,0.709089,0,0.33783,0.44359,0.808934,0.785265,0.642883,0.567678,120_before,before
HPQ,5/22/14 17:00,0.081241334,0.035583057,0.031393296,0.012695165,0.010234647,0,0,0,0,0,0.200018,0.136423,0.108738,0.219624,0.58006,0.744873,0,0.435486,0.568411,0.659586,0.75766,0.355974,0.723568,120_before,before
HPQ,5/23/12 16:30,0.120012923,0.055640095,0.071345586,0.029628102,0.027003703,0.125817328,0.184755093,0.118743755,0.103536638,0.136332641,0.188019,0.130742,0.13923,0.533914,0.54573,0.712975,0,0.616875,0.730731,0.628445,0.838248,0.531321,0.62035,10_after,after
INTC,10/18/16 17:00,0.058505165,0.047026804,0.054025973,0.006578424,0.007905694,0,0,0,0,0,0.146481,0.095444,0.106083,0.591085,0.248618,0.639296,0.259676,0,0.601431,0.874025,0.861889,0.770584,0.769336,120_before,before
INTC,1/16/14 17:00,0.055597138,0.05251632,0.024571651,0.015099525,0.016046807,0,0,0,0,0,0.152537,0.086709,0.104571,0.574015,0.516651,0.698765,0,0.004999,0.564838,0.796281,0.811735,0.61575,0.763394,120_before,before
INTC,7/15/15 17:00,0.038975968,0.041486683,0.036587951,0.02395932,0.026124701,0,0,0,0,0,0.184474,0.115182,0.149555,0.530974,0.266069,0.697626,0,0.160081,0.529105,0.90529,0.822524,0.723616,0.787646,60_before,before
INTC,10/13/15 17:00,0.042853704,0.038585424,0.03117068,0.012890173,0.013416408,0,0,0,0,0,0.156648,0.07582,0.107472,0.586432,0.546444,0.704013,0,0.1333,0.551236,0.782664,0.834759,0.564754,0.747462,120_before,before
INTC,7/17/13 17:00,0.038459819,0.029444665,0.033439828,0.016329986,0.022820999,0.07214931,0.050941122,0.081186489,0.074826738,0.080702247,0.172662,0.093475,0.111315,0.574172,0.265851,0.56191,0,0.179772,0.466012,0.861492,0.768908,0.691903,0.675305,30_after,after
INTC,10/18/11 17:30,0.072901997,0.049402325,0.037083715,0.042150524,0.035637059,0.055520267,0.075458542,0.14940437,0.141920438,0.105183114,0.20172,0.138164,0.131309,0.531055,0.286055,0.476434,0.100712,0,0.516948,0.807875,0.894436,0.839589,0.726259,30_after,after
INTC,4/14/15 17:00,0.05628437,0.02780409,0.01372361,0.009451631,0.009909591,0,0,0,0,0,0.175827,0.07769,0.115494,0.570301,0.503629,0.768568,0,0.072982,0.598056,0.880444,0.635181,0.445654,0.782332,120_before,before
INTC,4/19/16 17:00,0.076165588,0.042517818,0.024530332,0.026853365,0.011109095,0,0,0,0,0,0.194568,0.117514,0.147391,0.503348,0.242221,0.703421,0,0.068408,0.498659,0.841074,0.871948,0.848167,0.703849,120_before,before
INTC,7/20/16 17:30,0.068069186,0.046503825,0.047769464,0.012467291,0.006123724,0,0,0,0,0,0.175328,0.125832,0.13255,0.520911,0.272142,0.640989,0,0.111328,0.505263,0.766102,0.891795,0.785035,0.785489,120_before,before
INTC,1/26/17 17:00,0.095832484,0.039418492,0.024988849,0.005427297,0.003598611,0,0,0,0,0,0.152352,0.090207,0.118749,0.576369,0.260819,0.588297,0,0.109138,0.478411,0.832743,0.867914,0.75685,0.77211,120_before,before
INTC,1/15/15 17:00,0.149938551,0.084523603,0.056455473,0.041419266,0.048528342,0,0,0,0,0,0.168795,0.109841,0.121506,0.571631,0.512472,0.719961,0,0.343559,0.417812,0.886678,0.694234,0.612746,0.795426,120_before,before
INTC,10/15/13 17:00,0.03828309,0.029182044,0.027758172,0.03398104,0.011300442,0,0,0,0,0,0.157307,0.100799,0.110412,0.558934,0.544204,0.697212,0,0.505827,0.576849,0.775195,0.919917,0.736276,0.731534,120_before,before
INTC,7/17/12 17:00,0.111318281,0.082367484,0.027650578,0.035296396,0.021670302,0.223539706,0.302397825,0.250944481,0.247756593,0.202776243,0.179831,0.126575,0.135598,0.565763,0.21943,0.581837,0,0.135805,0.587341,0.857209,0.805036,0.672765,0.75576,10_after,after
INTC,4/17/12 17:00,0.036540238,0.04932431,0.059367383,0.060711064,0.051526692,0.088321866,0.070842803,0.090031345,0.168596445,0.145007941,0.174861,0.132496,0.147298,0.548616,0.264002,0.557377,0,0.054457,0.607903,0.743896,0.880827,0.82504,0.614909,60_after,after
INTC,10/16/12 17:00,0.045397867,0.048409012,0.037791761,0.013434136,0.004461166,0.085048821,0.103548398,0.132415437,0.168390708,0.122766749,0.177921,0.084155,0.135203,0.586858,0.237672,0.725957,0,0.12191,0.603173,0.84778,0.726669,0.553605,0.719628,60_after,after
INTC,1/19/12 17:30,0.038249626,0.043052543,0.024768158,0.026981082,0.032863353,0.045276926,0.04512021,0.132958843,0.114720998,0.161134069,0.175493,0.121576,0.131442,0.563115,0.251648,0.527818,0,0.245927,0.477644,0.863957,0.85884,0.841407,0.719352,120_after,after
INTC,1/14/16 17:00,0.103604876,0.031491435,0.036809803,0.028780412,0.031167323,0,0,0,0,0,0.161255,0.080202,0.095869,0.602707,0.216611,0.774712,0,0.010433,0.562477,0.869029,0.871515,0.670993,0.792312,120_before,before
INTC,1/17/12 17:00,0.03902876,0.026330731,0.023448173,0.021413651,0.022803509,0.033078694,0.047488199,0.084700671,0.079577982,0.094470115,0.186297,0.096912,0.12989,0.5666,0.560107,0.73731,0,0.268852,0.64335,0.789211,0.845949,0.803145,0.665275,120_after,after
INTC,4/16/13 17:00,0.048001339,0.037282124,0.01635006,0.012572015,0.008944272,0.042996651,0.06537562,0.052889028,0.063085166,0.059800941,0.170509,0.08558,0.137766,0.587035,0.550923,0.683368,0,0.329978,0.650929,0.862222,0.908254,0.834882,0.673101,10_after,after
INTC,7/15/14 17:00,0.107792738,0.109289737,0.058225717,0.026539287,0.021308496,0,0,0,0,0,0.167374,0.102112,0.129152,0.56957,0.281881,0.646205,0,0.20219,0.55886,0.773047,0.773534,0.548546,0.750354,60_before,before
INTC,4/15/14 17:00,0.050032117,0.029435215,0.021048252,0.009699765,0.011366706,0,0,0,0,0,0.161127,0.09395,0.119323,0.597511,0.254731,0.581373,0,0.06087,0.45351,0.731146,0.842434,0.688991,0.672029,120_before,before
LMT,1/24/13 15:00,0.105089765,0.026987024,0.029176911,0.026504717,0.035777088,0.036469165,0.036651512,0.048953887,0.139392899,0.309142774,0.185017,0.132058,0.148995,0.561729,0.509646,0,0,0.726431,0.316412,0.940451,0.777667,0.845475,0.787622,120_after,after
LMT,4/22/14 11:00,0.240179553,0.119375264,0.092735073,0.073043981,0.078294317,0,0,0,0,0,0.164719,0.103001,0.100886,0.609018,0.229352,0.712787,0.041486,0,0.307507,0.850471,0.795648,0.786462,0.758756,120_before,before
LMT,4/26/16 11:00,0.208548204,0.142105803,0.148759796,0.093386235,0.031349641,0,0,0,0,0,0.171046,0.113169,0.089788,0.616054,0.496261,0.692019,0,0.005509,0.370762,0.762814,0.745857,0.774844,0.67296,120_before,before
LMT,7/24/12 11:00,0.610450093,0.28639922,0.220084065,0.062084172,0.055946403,0.073959448,0.055617743,0.241934161,0.178391513,0.27394867,0.209578,0.151125,0.144062,0.565138,0.24861,0.66177,0,0.015345,0.516985,0.928136,0.927109,0.94433,0.781446,120_before,before
LMT,1/26/12 15:00,0.179739116,0.064838084,0.030480897,0.012084885,0.01,0.016788329,0.016495669,0.046943139,0.051913137,0.127661919,0.168698,0.108892,0.145454,0.588204,0.503997,0.740822,0,0.060588,0.366244,0.901912,0.827013,0.903561,0.775726,120_before,before
LMT,10/22/13 11:00,0.102385021,0.093339322,0.063023121,0.028488009,0.031144823,0,0,0,0,0,0.207527,0.135752,0.157345,0.507972,0.524137,0,0,0.780698,0.466033,0.880229,0.821766,0.777223,0.752594,120_before,before
LMT,4/23/13 11:00,0.948796576,0.119793782,0.095412969,0.099366046,0.049749372,0.188643335,0.129867557,0.113147749,0.221209566,0.341549277,0.19436,0.140189,0.147411,0.584011,0.260148,0,0,0.719492,0.322765,0.899988,0.788449,0.804553,0.812975,120_before,before
LMT,1/26/16 11:00,0.203381595,0.229386765,0.281187688,0.268826669,0.075696763,0,0,0,0,0,0.171078,0.107188,0.085669,0.616428,0.480658,0.702546,0,0.023378,0.406258,0.85851,0.829841,0.813737,0.676824,30_before,before
LMT,7/19/16 11:00,0.217991026,0.176627343,0.096289792,0.069089314,0.080187281,0,0,0,0,0,0.179762,0.134168,0.131126,0.595467,0.267767,0.679744,0,0.004278,0.387584,0.865741,0.753306,0.864414,0.696355,120_before,before
LMT,1/23/14 15:00,0.943703235,0.943703235,0.943703235,0.532046131,0.330219624,0.157977055,0.303792977,0.294973026,0.362394308,0.537250898,0.178653,0.108981,0.104088,0.60308,0.216801,0.657668,0,0.208633,0.34138,0.875066,0.781658,0.87212,0.597761,120_before,before
LMT,7/23/13 11:00,1.216689022,0.358988801,0.293841147,0.104389442,0.046904158,0.11729237,0.080865114,0.071528005,0.068398098,0.072388578,0.182926,0.105433,0.098193,0.615265,0.513677,0,0,0.770954,0.294148,0.797257,0.761577,0.841531,0.739843,120_before,before
LMT,10/20/15 11:00,0.151703641,0.124291648,0.032823477,0.020173734,0.009082951,0,0,0,0,0,0.196042,0.155355,0.122867,0.554357,0.256082,0.734939,0,0.396602,0.411664,0.870808,0.89358,0.869999,0.787317,120_before,before
LMT,10/25/16 11:00,0.084273105,0.074315426,0.047550545,0.046046123,0.033615473,0,0,0,0,0,0.177661,0.12023,0.134305,0.584129,0.267358,0.600499,0,0.094711,0.303163,0.692428,0.813198,0.822038,0.589811,120_before,before
LMT,4/21/15 11:00,0.20255647,0.225624528,0.123359012,0.036939243,0.040249224,0,0,0,0,0,0.169121,0.11546,0.099499,0.592964,0.507865,0.762225,0,0.041443,0.280684,0.881142,0.786458,0.892609,0.786479,60_before,before
LMT,10/24/12 15:00,0.308405124,0.182927826,0.1244501,0.072846871,0.021679483,0.048270074,0.036040101,0.032108365,0.056253491,0.299524351,0.180857,0.124746,0.142629,0.561426,0.488666,0.688403,0,0.071375,0.412488,0.86936,0.849721,0.927068,0.731324,120_before,before
LMT,1/27/15 11:00,0.268921601,0.240358046,0.305868564,0.07091664,0.097458001,0,0,0,0,0,0.153615,0.088702,0.08075,0.629799,0.484618,0.630504,0,0.014322,0.369645,0.867764,0.821886,0.80587,0.696355,30_before,before
LMT,10/26/11 14:00,0.19254504,0.234484235,0.126552019,0.052721697,0.035049793,0.056537156,0.051842738,0.082034596,0.084121921,0.185292843,0.189399,0.122901,0.153714,0.560803,0.465499,0.5803,0,0.004734,0.439572,0.854658,0.844482,0.94192,0.703272,60_before,before
LMT,1/24/17 11:00,0.299753401,0.308825878,0.240452616,0.134537273,0.076354437,0,0,0,0,0,0.16669,0.093413,0.107964,0.632664,0.222045,0.657515,0,0.000433,0.374887,0.913005,0.882803,0.863504,0.751564,60_before,before
LMT,4/26/12 15:00,0.047983317,0.036736198,0.019516879,0.028067379,0.02236068,0.019235384,0.036893239,0.04337846,0.06556835,0.176608284,0.174311,0.414337,0.133177,0.616876,0.220962,0.657704,0.343945,0,0.547882,0.905585,0.911251,0.949802,0.652314,120_after,after
LMT,7/22/14 11:00,0.17541507,0.195005449,0.146761939,0.056807026,0.048270074,0,0,0,0,0,0.180325,0.122307,0.110617,0.596368,0.479477,0.587088,0.098275,0,0.337921,0.831437,0.747249,0.761287,0.768448,60_before,before
LVLT,4/29/15 10:00,0.163093965,0.070371241,0.080319227,0.009944289,0.007071068,0,0,0,0,0,0.160435,0.113912,0.115672,0.608614,0.229571,0.726925,0,0.080481,0.476617,0.866614,0.90175,0.610027,0.73723,120_before,before
LVLT,2/5/14 10:00,0.125055878,0.076047136,0.04707491,0.063303151,0.069676395,0,0,0,0,0,0.173766,0.133077,0.124322,0.601588,0.229832,0.777193,0,0.291815,0.64418,0.901655,0.922989,0.849429,0.678197,120_before,before
LVLT,4/25/13 10:00,0.116155159,0.137006692,0.130889394,0.042439499,0.030331502,0.005044799,0.034278314,0.054779051,0.068849392,0.08937666,0.162827,0.125387,0.11961,0.605253,0.220536,0.773024,0,0.078852,0.678347,0.917024,0.91384,0.917064,0.707418,60_before,before
LVLT,2/4/15 10:00,0.154994479,0.14126931,0.106527747,0.041753243,0.005477226,0,0,0,0,0,0.171533,0.121726,0.11542,0.593444,0.244975,0.739936,0.039679,0,0.562223,0.885889,0.946372,0.69805,0.726116,120_before,before
LVLT,7/29/15 10:00,0.062088445,0.039669416,0.040888032,0.018764328,0.020449939,0,0,0,0,0,0.184704,0.135169,0.131065,0.553265,0.249461,0,0,0.675552,0.579465,0.885003,0.975368,0.912138,0.760834,120_before,before
LVLT,10/28/15 10:00,0.140555216,0.046258209,0.046893512,0.025298221,0.019493589,0,0,0,0,0,0.176171,0.128011,0.138657,0.557803,0.261276,0.794664,0,0.135585,0.631853,0.904056,0.960845,0.879438,0.709669,120_before,before
LVLT,12/24/12 10:30,0.098551965,0.12506579,0.105371093,0.030301744,0.024083189,0.024905823,0.02989909,0.034752035,0.049030801,0.051511853,0.187795,0.446417,0.119344,0.623227,0.235705,0.775153,0,0.006763,0.720134,0.874246,0.887356,0.856682,0.655379,60_before,before
LVLT,2/8/12 09:00,0.063369183,0.077680279,0.022142407,0.011547486,0.0083666,0.329360061,0.410600269,0.503198849,0.791638999,0.582601663,0.172479,0.444814,0.128216,0.591259,0.242685,0,0,0.771419,0.688094,0.852409,0.901249,0.780233,0.742327,60_after,after
LVLT,7/25/12 09:00,0.062336104,0.058609935,0.053235977,0.065588455,0.088701195,0.022117866,0.345102384,0.54051029,0.553022819,0.615863884,0.195304,0.415328,0.142758,0.645411,0.22897,0.686808,0,0.000215,0.680677,0.8011,0.875718,0.785826,0.613342,120_after,after
LVLT,10/30/13 10:00,0.044986969,0.046346267,0.014649334,0.013615351,0.004086563,0,0,0,0,0,0.18669,0.171352,0.112593,0.576658,0.535328,0.602536,0,0.183882,0.510024,0.741257,0.894994,0.761667,0.725222,60_before,before
LVLT,4/30/14 10:00,0.124477121,0.0511988,0.059953047,0.032527766,0.013416408,0,0,0,0,0,0.147835,0.138722,0.107121,0.633562,0.229924,0.703769,0.36709,0,0.616279,0.880359,0.927683,0.829905,0.773879,120_before,before
LVLT,7/29/14 10:00,0.123582465,0.025940606,0.019907678,0.01638699,0.011413063,0,0,0,0,0,0.174325,0.105882,0.092769,0.610947,0.242447,0.78392,0,0.011055,0.48417,0.895537,0.945131,0.751911,0.717698,120_before,before
LVLT,4/28/16 10:00,0.041463129,0.041838644,0.055011859,0.045962653,0.031144823,0,0,0,0,0,0.193316,0.459807,0.107546,0.564937,0.269876,0,0,0.770927,0.659756,0.942358,0.974677,0.938604,0.758875,30_before,before
LVLT,7/27/16 10:00,0.040580591,0.026237887,0.0283193,0.019607255,0.021679483,0,0,0,0,0,0.201114,0.13813,0.101157,0.584085,0.235266,0.746734,0,0.031155,0.626879,0.867696,0.968264,0.806733,0.753913,120_before,before
LVLT,7/31/13 10:00,0.344915094,0.388140878,0.172107892,0.087991224,0.040739416,0.116060329,0.213599443,0.219485825,0.261257896,0.222011564,0.207877,0.190799,0.12261,0.225496,0.262301,0.564976,0,0.164164,0.540283,0.777471,0.867885,0.73589,0.690766,60_before,before
LVLT,2/12/13 09:00,0.195974994,0.134235018,0.079082567,0.031676856,0.018708287,0.288877137,0.421903202,0.308309249,0.342944908,0.301582474,0.195242,0.453026,0.118764,0.581531,0.245309,0.674507,0,6.40E-05,0.70763,0.861908,0.914379,0.895861,0.648323,10_after,after
LVLT,2/8/17 17:30,0.037671128,0.032244536,0.032510498,0.027163343,0.013038405,0,0,0,0,0,0.176399,0.127082,0.121956,0.595945,0.258404,0,0,0.547198,0.586826,0.904712,0.916511,0.715965,0.778722,120_before,before
LVLT,11/2/11 10:00,0.174986709,0.197185888,0.241513269,0.07915022,0.038987177,0.10423627,0.081122429,0.077807963,0.065348646,0.261189477,0.194629,0.504928,0.137161,0.57167,0.255504,0.745118,0,0.134331,0.641612,0.723785,0.853635,0.78193,0.540162,120_after,after
LVLT,5/3/12 09:00,0.067352589,0.070224874,0.02415588,0.020659311,0.020527835,0.233472054,0.188878557,0.271842758,0.272239656,0.211299595,0.189074,0.447464,0.127463,0.625009,0.202442,0,0,0.683905,0.713021,0.828847,0.921237,0.81411,0.67788,60_after,after
LVLT,11/5/14 10:00,0.22654932,0.180190793,0.084311955,0.08111035,0.092493243,0,0,0,0,0,0.168894,0.117364,0.102172,0.61496,0.236747,0.802634,0.036665,0,0.598331,0.856239,0.971184,0.750686,0.713624,120_before,before
LVLT,2/4/16 10:00,0.278311207,0.177207897,0.16942076,0.083134763,0.033837849,0,0,0,0,0,0.432754,0.139705,0.119099,0.572141,0.249572,0.803816,0,0.010956,0.562342,0.925173,0.933182,0.774258,0.781327,120_before,before
MGM,2/16/17 11:00,0.135541137,0.049013109,0.044596799,0.015994791,0.0083666,0,0,0,0,0,0.166292,0.512935,0.120109,0.552952,0.26316,0.492087,0.011487,0,0.629602,0.749158,0.934603,0.880494,0.666622,120_before,before
MGM,5/3/12 11:00,0.19315499,0.140264939,0.102527819,0.026793716,0.026925824,0.005477226,0.013206669,0.060805023,0.076923298,0.090181477,0.154978,0.468979,0.133402,0.591139,0.252812,0.616743,0.009515,0,0.543484,0.855058,0.88379,0.892882,0.668145,120_before,before
MGM,10/31/13 11:00,0.049342242,0.037899126,0.022057842,0.025287019,0.005540758,0,0,0,0,0,0.160755,0.504326,0.128513,0.57309,0.210363,0.492415,0,0.09562,0.544481,0.857306,0.935924,0.961668,0.629722,120_before,before
MGM,8/5/14 11:00,0.071558551,0.025455581,0.021712099,0.009944289,0.0124499,0,0,0,0,0,0.191712,0.155731,0.145454,0.567695,0.21803,0.65724,0.011097,0,0.579248,0.771592,0.904043,0.907073,0.609014,120_before,before
MGM,5/4/15 11:00,0.028824832,0.033471508,0.041665833,0.029195131,0.023744852,0,0,0,0,0,0.177209,0.124964,0.11824,0.595552,0.223,0.56538,0.169422,0,0.600043,0.903398,0.888399,0.829883,0.738911,30_before,before
MGM,11/7/16 11:00,0.060310632,0.050929348,0.037566142,0.032076963,0.013025053,0,0,0,0,0,0.174181,0.480475,0.130902,0.567408,0.251891,0.47142,0.299093,0,0.586976,0.820552,0.939883,0.944131,0.630642,120_before,before
MGM,2/22/12 11:00,0.0740576,0.049794251,0.045602605,0.017557841,0.021463923,0.017888544,0.0260395,0.017833555,0.046953719,0.063825515,0.158327,0.136511,0.115426,0.606637,0.240649,0.603551,0.473221,0,0.544008,0.950578,0.711882,0.734929,0.742397,120_before,before
MGM,8/4/16 11:00,0.028445652,0.026640922,0.021434879,0.004594683,0.002738613,0,0,0,0,0,0.196344,0.527615,0.120392,0.570299,0.223655,0.64874,0,0.226864,0.6162,0.834578,0.976434,0.941513,0.660691,120_before,before
